id,prompt,correct_answer,model_id,answer,exact_match,token_f1,bleu4,rouge1_f1,rouge2_f1,rougeL_f1,answer_length_chars,answer_length_tokens,bertscore_precision,bertscore_recall,bertscore_f1,error_category,model
CORP-TAX-011,Sind Abschreibungen auf den niedrigeren Teilwert einer Beteiligung an einem Gruppenmitglied abzugsfähig?,Nein. Abschreibungen auf den niedrigeren Teilwert sowie Veräußerungsverluste hinsichtlich Beteiligungen an Gruppenmitgliedern sind gemäß § 9 Abs. 7 KStG nicht abzugsfähig.,MODEL-1,"Die Abschreibungen auf den niedrigeren Teilwert einer Beteiligung an einem Gruppenmitglied sind grundsätzlich abzugsfähig, jedoch unter bestimmten Voraussetzungen. Gemäß § 26 Abs 1 EStG sind Abschreibungen auf immaterielle Vermögenswerte, einschließlich Beteiligungen, zulässig, sofern die Abschreibung die voraussichtliche Nutzungsdauer des Vermögenswerts widerspiegelt.

Der Teilwert der Beteiligung wird im Rahmen der Bewertung gemäß § 2 Abs 1 EStG-Anm. herangezogen.  Nur der Teilwert, der dem Wert des Gruppengliedes zum Zeitpunkt der Beteiligung zusteht, kann abgeschrieben werden.  Dies bedeutet, dass die Abschreibung auf den Wert begrenzt ist, der dem Gruppenglied im Rahmen der Gruppengesellschaft zusteht (z.B. durch die Nutzung von Ressourcen oder die Erlangung von Umsätzen).  Die Finanzverwaltung betont in ihren Festlegungen (z.B. in der Steuerrichtlinie vom 28.01.2003, BGmBl. 2003/233) die Notwendigkeit, die tatsächliche Nutzung des Gruppengliedes zu berücksichtigen.",0,0.15894039735099338,0.03389916000771091,0.14906832298136644,0.06289308176100629,0.11180124223602485,985,130,0.6428568363189697,0.7674989104270935,0.699670135974884,Overly verbose answer,Model 1 - Inference
CORP-TAX-012,"Wie wird eine Dividende einer ausländischen EU-Tochtergesellschaft steuerlich behandelt, wenn die Beteiligung 15 % beträgt und seit 2 Jahren gehalten wird?","Die Beteiligung erfüllt die Voraussetzungen einer internationalen Schachtelbeteiligung (≥ 10 %, ≥ 1 Jahr – § 10 Abs. 2 KStG). Die Dividende ist nach § 10 Abs. 1 Z 7 KStG steuerfrei. Alternativ käme § 10 Abs. 1 Z 5 KStG (EU-Mutter-Tochter-Richtlinie) in Betracht. Nicht befreit wäre sie, wenn sie bei der Tochter abzugsfähig ist (§ 10 Abs. 4 KStG).",MODEL-1,"Eine Dividende, die von einer ausländischen EU-Tochtergesellschaft einer österreichischen Muttergesellschaft ausgezahlt wird, unterliegt grundsätzlich dem deutschen Quellensteuerprinzip gemäß § 8 Abs. 1 Einkommensteuergesetz (EStG).  Dies bedeutet, dass eine Quellensteuer in Höhe von 15 % auf die Dividende einbehalten wird.

Die 15-prozentige Beteiligung ist für die Anwendung des Quellensteuergesetzes relevant.  Die ausschüttungsgrundlage wird jedoch unter bestimmten Voraussetzungen (z.B. bei einer qualifizierten Beteiligung von mindestens 10 %) von der deutschen Quellensteuer befreit.  Da Ihre Beteiligung 15 % beträgt, ist die Befreiung von der Quellensteuer nicht automatisch gegeben.

Es ist zu prüfen, ob die Voraussetzungen für eine Befreiung gemäß § 8 Abs. 1 EStG erfüllt sind.  Die österreichische Finanzverwaltung kann im Einzelfall eine Steuerabkommen zwischen Deutschland und Österreich heranziehen, um die Besteuerung zu regeln.  Die genaue Behandlung hängt von den konkreten Umständen und den geltenden Steuerabkommen ab.  Es empfiehlt sich, die steuerliche Auswirkungen mit einem Steuerberater zu besprechen.",0,0.22999999999999998,0.006872986014518162,0.21596244131455397,0.047393364928909956,0.11267605633802816,1129,144,0.6494311094284058,0.7065210342407227,0.6767742037773132,Overly verbose answer,Model 1 - Inference
CORP-TAX-013,Warum können § 10 KStG (Beteiligungsbefreiung) und § 12 Abs. 1 Z 10 KStG (Abzugsverbot für Lizenzgebühren) gleichzeitig auf denselben Konzern anwendbar sein?,"§ 10 KStG befreit eingehende Beteiligungserträge. § 12 Abs. 1 Z 10 KStG verhindert, dass ausgehende Zahlungen an niedrigbesteuerte Konzerngesellschaften abgezogen werden. Beide können denselben Konzern treffen: Die Mutter empfängt steuerfreie Dividenden (§ 10) und leistet Zahlungen an eine Schwester im Niedrigsteuerland (§ 12 Abs. 1 Z 10).",MODEL-1,"Die Anwendung von § 10 KStG (Beteiligungsbefreiung) und § 12 Abs. 1 Z 10 KStG (Abzugsverbot für Lizenzgebühren) auf denselben Konzern ist grundsätzlich möglich, da sie unterschiedliche Aspekte des Steuerrechts berühren.

**§ 10 KStG** gewährt eine Befreiung von der Körperschaftsteuer und der Gewerbesteuer für bestimmte Beteiligungen an anderen juristischen Personen. Diese Befreiung ist jedoch an bestimmte Voraussetzungen geknüpft, insbesondere die Einhaltung bestimmter Anforderungen an die Beteiligung und die Kontrolle.

**§ 12 Abs. 1 Z 10 KStG** verbietet den Abzug von Lizenzgebühren, die im Zusammenhang mit der Nutzung von Schutzrechten stehen.  

Obwohl diese Vorschriften unterschiedlich sind, können sie auf denselben Konzern gleichzeitig Anwendung finden, wenn die Beteiligung an einem Lizenznehmer im Rahmen der Beteiligungsbefreiung unter die Abzugsregelung für Lizenzgebühren fällt.  Es ist entscheidend, dass die Lizenzgebühren im Zusammenhang mit der Nutzung von Schutzrechten stehen und die Voraussetzungen für die Beteiligungsbefreiung erfüllt sind.  Die Frage, ob und in welcher Höhe Lizenzgebühren abzugsfähig sind, hängt also von der konkreten Zusammensetzung der Beteiligung und der Art der Lizenzvereinbarung ab.

**Hinweis:** Die genaue Auslegung und Anwendung dieser Vorschriften kann komplex sein und hängt von den individuellen Umständen des Falls ab.  Es empfiehlt sich, eine detaillierte steuerliche Prüfung durchzuführen.",0,0.23236514522821577,0.06837942682877854,0.1992337164750958,0.09266409266409267,0.1379310344827586,1454,193,0.6448460221290588,0.7430529594421387,0.6904749870300293,Overly verbose answer,Model 1 - Inference
CORP-TAX-014,Welche Voraussetzungen müssen für eine internationale Schachtelbeteiligung erfüllt sein?,"Der Steuerpflichtige muss unter § 7 Abs. 3 KStG fallen oder eine sonstige unbeschränkt steuerpflichtige ausländische Körperschaft sein, die mit einem inländischen unter §7 Abs. 3KStG fallenden Steuerpflichtigen vergleichbar sein und mindestens 1 Jahr ununterbrochen zu mindestens 10 % an einer ausländischen Kapitalgesellschaft beteiligt sein (§ 10 Abs. 2 KStG).",MODEL-1,"Für eine internationale Schachtelbeteiligung sind grundsätzlich folgende Voraussetzungen zu erfüllen, um eine österreichische Besteuerung zu vermeiden:

1.  **Ausländische Investition:** Es muss sich um eine Investition in einen ausländischen Rechtsformkatalog handelt (z.B. GmbH, AG, etc.) (vgl. § 6 Abs 1 Einkommensteuergesetz).
2.  **Direkter wirtschaftlicher Einfluss:** Die österreichische natürliche oder juristische Person muss einen direkten wirtschaftlichen Einfluss auf die ausländische Gesellschaft haben, beispielsweise durch die Übernahme einer Mehrheit der Stimmrechte oder durch die Kontrolle der Geschäftsführung (vgl. RStZ Art 100).
3.  **Keine österreichische Domizilierung:** Die ausländische Gesellschaft darf nicht in Österreich domiziliert sein und muss ihren Sitz und Geschäftsbetrieb im Ausland haben.
4.  **Einhaltung der Substanzanforderungen:** Es muss eine tatsächliche und nachhaltige Geschäftstätigkeit im Ausland vorliegen, die über bloße Gestaltungsakte hinausgeht (vgl. RStZ Art 101).

Es ist zu beachten, dass die genauen Voraussetzungen und die Beurteilung der wirtschaftlichen Einflussnahme im Einzelfall von den konkreten Umständen abhängen und eine umfassende Prüfung erfordern.",0,0.16,0.004259080525494692,0.15525114155251143,0.027649769585253454,0.0821917808219178,1216,150,0.6013550162315369,0.6531550288200378,0.6261855363845825,Overly verbose answer,Model 1 - Inference
CORP-TAX-015,Wie werden Veräußerungsgewinne aus internationalen Schachtelbeteiligungen grundsätzlich behandelt?,"Sie bleiben bei der Einkommensermittlung außer Ansatz (steuerneutral), es sei denn, der Steuerpflichtige hat die Option zur Steuerwirksamkeit erklärt (§ 10 Abs. 3 KStG).",MODEL-1,"Veräußerungsgewinne aus internationalen Schachtelbeteiligungen werden grundsätzlich wie gewöhnliche Einkünfte behandelt, gemäß § 19 Abs 1 Einkommensteuergesetz (EStG).  Die Gewinnermittlung erfolgt anhand des Zeitwerts des Geldes (Art. 5 Abs 1 Einkommensteuergesetz), wobei der Wert der Beteiligung zum Zeitpunkt der Veräußerung in die Landeswährung umgerechnet wird.  Sonderregelungen können jedoch gemäß § 19a EStG Anwendung finden, insbesondere wenn die Beteiligung in einem ausländischen Unternehmen mit Sitz in einem anderen Mitgliedsstaat der EU oder des EWR gehalten wird.  Die genaue Behandlung hängt von den spezifischen Umständen des Einzelfalls und den geltenden internationalen Abkommen ab.  Es ist ratsam, die spezifischen Vorschriften und die einschlägigen Richtlinien (z.B. Richtlinie 2013/34/EU) zu prüfen.",0,0.0909090909090909,0.002613437618874767,0.06896551724137931,0.0,0.04137931034482759,822,108,0.6373093724250793,0.6953115463256836,0.6650481820106506,Overly verbose answer,Model 1 - Inference
CORP-TAX-016,Sind Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung als Betriebsausgabe abzugsfähig?,"Grundsätzlich ja (§ 11 Abs. 1 Z 4 KStG) wenn die Beteiligung im Betriebsvermögen gehalten wird – auch wenn die Erträge nach § 10 KStG steuerfrei sind. Ausnahme: Wurde die Beteiligung von einem konzernzugehörigen Unternehmen erworben, greift das Abzugsverbot des § 12 Abs. 1 Z 9 KStG und die Fremdfinanzierungszinsen dürfen nicht als Betriebsausgabe abgezogen werden.",MODEL-1,"Ja, Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung können grundsätzlich als Betriebsausgabe abzugsfähig sein. Dies ist gemäß § 6 Abs 1 EStG zulässig, sofern die Finanzierung notwendig und geeignet ist, die Beteiligung zu erwerben und die Zinsen im Zusammenhang mit dem Betrieb des Unternehmens stehen (§ 6 Abs 2 EStG).  Die Zinsen müssen im Zusammenhang mit der Erlangung des steuerlichen Vorteils stehen, was im Fall steuerbefreiter Beteiligungsgeschäfte bedeutet, dass sie im Zusammenhang mit der Finanzierung des Erwerbs dieser Beteiligung stehen müssen.  Es ist zu beachten, dass die Voraussetzungen des § 6 Abs 1 EStG erfüllt sein müssen, und die Zinsen müssen nachweisbar im Zusammenhang mit dem Betrieb des Unternehmens stehen.",0,0.2545454545454545,0.009765308261428981,0.21714285714285714,0.06936416184971098,0.16,761,110,0.710533618927002,0.7535343766212463,0.731402575969696,No common mistakes found,Model 1 - Inference
CORP-TAX-017,Was ist der Unterschied zwischen § 11 KStG und § 12 KStG in Bezug auf den Betriebsausgabenabzug?,"§ 11 KStG erweitert den Betriebsausgabenbegriff um körperschaftsspezifische Aufwendungen. § 12 KStG schränkt ihn ein und nennt Aufwendungen, die trotz betrieblicher Veranlassung nicht abzugsfähig sind.",MODEL-1,"§ 11 und § 12 des österreichischen Steuergesetzes (KStG) regeln unterschiedliche Aspekte des Betriebsausgabenabzugs.

**§ 11 KStG** behandelt die allgemeine Regelung für Betriebsausgaben. Er bestimmt, dass Aufwendungen, die zur Erzielung von Einnahmen des Betriebes veranlasst sind, als Betriebsausgaben abzugsfähig sind, sofern sie nachgewiesen werden können.  Dies umfasst grundsätzlich alle Kosten, die im Zusammenhang mit der betrieblichen Tätigkeit stehen (z.B. Löhne, Miete, Material).

**§ 12 KStG** hingegen regelt die **Ausnahmebestimmungen** für den Betriebsausgabenabzug. Er listet Aufwendungen auf, die *nicht* als Betriebsausgaben anzusehen sind, wie z.B. bestimmte private Aufwendungen des Betriebseigentümers oder bestimmte Verbindlichkeiten gegenüber nahe Angehörigen.  § 12 KStG dient der Verhinderung von Steuerumgehungsversuchen und stellt sicher, dass nur tatsächlich betriebliche Ausgaben berücksichtigt werden (vgl. RdNr. 6/2017, Steuratl. Östr. vom 18.01.2017).",0,0.1866666666666667,0.016393744429374215,0.17721518987341772,0.0641025641025641,0.11392405063291139,984,125,0.6688948273658752,0.7718602418899536,0.7166982889175415,Overly verbose answer,Model 1 - Inference
CORP-TAX-018,Sind freiwillige Spenden zu gemeinnützigen Zwecken grundsätzlich abzugsfähig?,"Nein, grundsätzlich nicht (§ 12 Abs. 1 Z 5 KStG). Eine Ausnahme stellen Spenden an begünstigte Empfänger nach § 4a EStG oder Ausgaben nach § 8 Abs. 4 Z 1 KStG dar.",MODEL-1,"Ja, freiwillige Spenden zu gemeinnützigen Zwecken sind grundsätzlich abzugsfähig, jedoch unter bestimmten Voraussetzungen. Gemäß § 6 Abs. 1 EStG sind Spenden an gemeinnützige Organisationen, die zur Verwirklichung eines gemeinnützigen Zwecks arbeiten, steuerlich abzugsfähig. 

Die Spende muss freiwillig und ohne Verpflichtung erbracht werden (§ 6 Abs. 1 EStG).  Es ist zu beachten, dass die Spende dem Zweck der Organisation entsprechend sein muss und die Spenderin oder der Spender keine eigenen Interessen verfolgt (§ 6 Abs. 1 EStG).  Die Höhe der abzugsfähigen Spende ist auf 20% des zu versteuernden Einkommens begrenzt (ggf. mit Ausnahme von bestimmten Arten von Spenden).  Für detaillierte Informationen und Ausnahmen ist die einschlägige Rechtsprechung und die Richtlinien des Finanzministeriums zu konsultieren (z.B. Richtlinie 2018/2269).",0,0.18666666666666668,0.00624429745683681,0.15286624203821658,0.038709677419354833,0.12738853503184713,849,118,0.6421151161193848,0.7347240447998047,0.6853050589561462,Overly verbose answer,Model 1 - Inference
CORP-TAX-019,"Welche Aufwendungen sind bei einer GmbH steuerlich nicht oder nur teilweise abzugsfähig: (a) EU-Geldbuße, (b) Spende an begünstigten Empfänger, (c) Aufsichtsratsvergütung, (d) Lizenzgebühr an konzernzugehörige Gesellschaft mit 8 % Steuerbelastung?","(a) Nicht abzugsfähig (§ 12 Abs. 1 Z 4 KStG). (b) Abzugsfähig nach § 4a EStG – Ausnahme in § 12 Abs. 1 Z 5 KStG greift. (c) Nur zur Hälfte abzugsfähig (§ 12 Abs. 1 Z 7 KStG). (d) Nicht abzugsfähig, da konzernzugehöriger Empfänger und Steuerbelastung < 15 % (§ 12 Abs. 1 Z 10 KStG).",MODEL-1,"Gerne erläutere ich die steuerliche Behandlung der von Ihnen genannten Aufwendungen für eine GmbH:

**(a) EU-Geldbußen:** EU-Geldbußen sind grundsätzlich nur bis zur Höhe der zu versteuernden Einnahmen abzugsfähig (§ 29 Abs 1 UStG).  Es ist zu prüfen, ob die Geldbeußung auf eine rechtswidrige Handlung zurückzuführen ist und ob sie im Rahmen der jeweiligen EU-Verordnung zulässig ist.

**(b) Spende an begünstigten Empfänger:** Spenden an gemeinnützige Organisationen sind steuerlich abzugsfähig, wenn sie den öffentlich-rechtlichen Zwecken des Begünstigten dienen (§ 6 Abs 1 Abs 1 Spendensteuergesetz).  Die Spende muss der GmbH einen konkreten Nutzen bringen und die Spende muss im Einklang mit dem Zweck der Organisation stehen.

**(c) Aufsichtsratsvergütung:** Aufsichtsratsvergütungen sind grundsätzlich steuerlich abzugsfähig, wobei die Vergütung auf die Mitglieder des Aufsichtsrats verteilt wird (§ 4 Abs 1 Satz 1 AufsichtsratSG).  Es gelten besondere Anforderungen an die Zusammensetzung und die Aufgaben des Aufsichtsrats.

**(d) Lizenzgebühr an konzernzugehörige Gesellschaft mit 8 % Steuerbelastung:**  Die Lizenzgebühr ist grundsätzlich steuerlich abzugsfähig, sofern sie im Zusammenhang mit der betrieblichen Tätigkeit der GmbH steht (§ 69 UStG).  Allerdings muss die Gebühr im Rahmen der Konzernstruktur angemessen sein und nicht zu einer unzulässigen Doppelbelastung führen.  Die 8%ige Steuerbelastung der konzernzugehörigen Gesellschaft ist bei der Berechnung der Lizenzgebühr zu berücksichtigen, um eine korrekte Umsatzsteuer-Differenzierung zu gewährleisten (§ 29 Abs 1 UStG).

**Hinweis:**  Die steuerliche Behandlung kann komplex sein und hängt von den konkreten Umständen des Einzelfalls ab.  Es empfiehlt sich, die Einzelfallprüfung durch einen Steuerberater durchzuführen.",0,0.19310344827586207,0.004638676628179524,0.18126888217522658,0.060790273556231,0.13293051359516617,1797,236,0.6213201284408569,0.7743893265724182,0.6894610524177551,Overly verbose answer,Model 1 - Inference
CORP-TAX-020,Wann sind Lizenzgebühren an eine konzernzugehörige Gesellschaft nicht abzugsfähig?,Wenn der Empfänger konzernzugehörig ist und die Lizenzgebühren beim Empfänger keiner oder weniger als 10 % Besteuerung unterliegen (§ 12 Abs. 1 Z 10 KStG).,MODEL-1,"Lizenzgebühren, die an eine konzernzugehörige Gesellschaft gezahlt werden, sind grundsätzlich nicht abzugsfähig, wenn sie im Rahmen einer internen Leistungsbeziehung entstehen und keine fremdenwirtschaftlichen Gründe vorliegen. Dies ergibt sich aus § 66 Abs. 1 UStG. 

Allerdings können Lizenzgebühren abzugsfähig sein, wenn sie im Zusammenhang mit einer selbstständigen, fremdbetrieblichen Tätigkeit stehen und die Voraussetzungen des § 66 Abs. 1 UStG erfüllt sind.  Es ist entscheidend, dass die Lizenzierung eine tatsächliche, fremde Leistung beinhaltet und nicht lediglich eine interne Organisation der Produktion oder eines Dienstes darstellt.  Die Abzugsfähigkeit hängt also von der konkreten Gestaltung der internen Leistungsbeziehung und der Art der Lizenzierung ab.  Eine detaillierte Prüfung der Sachlage ist erforderlich, um die Voraussetzungen der Abzugsfähigkeit zu beurteilen.",0,0.14492753623188404,0.0059446518460394525,0.14193548387096774,0.03921568627450981,0.07741935483870968,890,114,0.6300274729728699,0.7129151821136475,0.6689133644104004,Overly verbose answer,Model 1 - Inference
CORP-TAX-021,Nach welcher Methode ist der Gewinn bei rechnungslegungspflichtigen Körperschaften zu ermitteln?,Nach § 5 Abs. 1 EStG 1988 (Betriebsvermögensvergleich). § 6 Z 2 lit. c und d EStG ist dabei nicht anzuwenden (§ 7 Abs. 3 KStG).,MODEL-1,"Der Gewinn bei rechnungslegungspflichtigen Körperschaften wird grundsätzlich nach der Bilanzmethode ermittelt, gemäß § 6 Abs 1 EStG. Dies bedeutet, dass der Gewinn aus den Erträgen und Aufwendungen der Rechnungslegung ermittelt wird und dann mit den entsprechenden Steuerausnahmen und -anrechnungen im Einklang gebracht wird. 

Es ist wichtig zu beachten, dass auch andere Methoden, wie die Maßstäbliche Gewinnermittlung, unter bestimmten Voraussetzungen zulässig sind (§ 6 Abs 2 EStG). Die Wahl der Methode muss jedoch begründet werden und die tatsächliche wirtschaftliche Situation der Körperschaft widergeben.

Für weitere Details und spezifische Anforderungen konsultieren Sie die Richtlinien des Finanzministeriums (z.B. Richtlinie 2017/6/UE) und die einschlägigen Gesetze und Verordnungen.",0,0.196969696969697,0.013448527013906562,0.15827338129496402,0.029197080291970802,0.10071942446043165,795,106,0.6158844232559204,0.7365531921386719,0.6708356142044067,Overly verbose answer,Model 1 - Inference
CORP-TAX-022,"Welche Aspekte der §§ 7–12 KStG sind zu prüfen, wenn eine GmbH 60 % einer anderen GmbH von einem konzernfremden Dritten erwirbt und eine Gruppe bilden möchte?","§ 7 Abs. 3 KStG: Einkommensermittlung beider Körperschaften als Gewerbebetrieb (Gewerblichkeitsfiktion). § 9 Abs. 2–5 KStG: Gruppenvoraussetzungen (mittelbare oder unmittelbare Beteiligung > 50 %; unbeschränkt steuerpflichtige Kapitalgesellschaften oder vergleichbare nicht unbeschränkt steuerpflichtige Kapitalgesellschaften, die in einem Mitgliedstaat der Europäischen Union ode in einem Staat, mit dem umfassende Amtshilfe besteht, ansässig sind und ausschließlich mit unbeschränkt steuerpflichtigen Gruppenmitgliedern oder mit dem Gruppenträger finanziell verbunden sind; die finanzielle Verbindung muss während des gesamten Wirtschaftsjahres des jeweiligen Gruppenmitglieds vorliegen). § 9 Abs. 6 Z 4 KStG: Vorgruppenverluste nur gegen eigenen Gewinn. § 11 Abs. 1 Z 4 KStG: Zinsen abzugsfähig (konzernfremder Verkäufer → kein § 12 Abs. 1 Z 9). § 9 Abs. 7 KStG: Nach Beitritt keine Teilwertabschreibungen mehr.",MODEL-1,"Bei der Erwerbung von 60 % an einer GmbH durch eine andere GmbH im Rahmen einer geplanten Unternehmensgruppe, sind insbesondere die §§ 7–12 KStG zu prüfen. 

**§ 7 KStG (Konzerngenehmigung):**  Die Erwerbung von mehrheitlicher Beteiligung an einer anderen juristischen Person bedarf grundsätzlich einer Konzerngenehmigung (§ 7 KStG).  Die Frage ist, ob die beteiligten Unternehmen als Konzern zu gelten und somit eine Konzerngenehmigung erforderlich ist.

**§ 8 KStG (Konzerndefinition):**  Die Definition von ""Konzern"" ist entscheidend.  Es ist zu prüfen, ob die beiden GmbHs aufgrund von gemeinsamer Kontrolle, Geschäftsführung oder anderer Beziehungen als Konzern zu gelten haben.  Dies wird anhand der tatsächlichen Geschäftsverhältnisse und der wirtschaftlichen Zusammengehörigkeit beurteilt (siehe z.B. RStzA, 2007, RdNr. 57363).

**§ 9 KStG (Anzeigepflicht):**  Eine Anzeigepflicht bei der Gründung eines Konzerns gemäß § 9 KStG besteht, wenn die Voraussetzungen für die Bildung eines Konzerns vorliegen.

**§ 10 KStG (Genehmigungsbehörde):**  Die zuständige Genehmigungsbehörde ist in der Regel das Finanzamt.  Die Behörde prüft, ob die Bildung des Konzerns den gesetzlichen Anforderungen entspricht und ob die Beteiligung wirtschaftlich vertretbar ist.

**§ 11 KStG (Ausnahmen):**  Es ist zu prüfen, ob eine Ausnahme nach § 11 KStG (z.B. bei Beteiligung an einer Tochtergesellschaft) greift.

**§ 12 KStG (Verbot der Beteiligung):**  Wenn die Voraussetzungen für einen Konzern vorliegen, kann die Genehmigungsbehörde die Beteiligung gemäß § 12 KStG verbieten.

**Hinweis:** Die Beurteilung der Konzernzugehörigkeit ist eine Frage der Gesamterscheinung und erfordert eine umfassende Prüfung der wirtschaftlichen Zusammenhänge.  Es ist ratsam, sich frühzeitig von einem Steuerberater oder Rechtsanwalt beraten zu lassen, um die Einhaltung der gesetzlichen Vorschriften sicherzustellen.",0,0.18970189701897022,0.004954894319608745,0.15025906735751293,0.005208333333333333,0.08290155440414508,1892,254,0.648276686668396,0.6587963104248047,0.6534941792488098,Overly verbose answer,Model 1 - Inference
CORP-TAX-023,"Welche steuerlichen Schritte sind zu beachten, wenn eine GmbH nach einem Verlustjahr im Folgejahr wieder Gewinn erzielt?","Der Verlust ist als Sonderausgabe nach § 8 Abs. 4 Z 2 KStG abzugsfähig. Dieser sogenannte Verlustabzug steht im Ausmaß von 75 % des Gesamtbetrags der Einkünfte zu. Wenn im laufenden Jahr keine Gewinne erwirtschaftet werden und der Verlustabzug nich geltend gemacht werden kann, ist eine Weiterverrechnung im nächsten Jahr möglich. Einkommensermittlung nach § 7 Abs. 2/3 KStG. Zu prüfen: Mantelkauf (§ 8 Abs. 4 Z 2 lit. c) oder Gruppenbeziehung (§ 9 Abs. 6 Z 4 – Vorgruppenverluste) schränken die Verrechenbarkeit ein.",MODEL-1,"Bei einer GmbH, die nach einem Verlustjahr im Folgejahr Gewinn erzielt, sind folgende steuerliche Schritte zu beachten:

1.  **Verlustabzug:** Der Verlust des Verlustjahres kann im Gewinn des Folgejahres geltend gemacht werden (§ 31 Abs. 1 UStG). Dies reduziert die zu versteuernde Einnahme.
2.  **Verlustbegrenzung:** Der Verlustabzug ist jedoch an bestimmte Voraussetzungen gebunden.  Nach § 31 Abs. 2 UStG ist der Verlust nur bis zu einem Betrag des Gewinns des Vorjahres abzugsfähig.
3.  **Verlustvortrag:**  Wenn der Gewinn des Folgejahres den Verlust übersteigt, kann der nicht abzugsfähige Verlust (bis zur Verlustbegrenzung) auf folgende Jahre vorgetragen werden (§ 31 Abs. 3 UStG).
4.  **Umsatzsteuerliche Aspekte:**  Die Umsatzsteuerliche Behandlung des Verlusts und des Gewinns im Folgejahr richtet sich grundsätzlich nach den allgemeinen Umsatzsteuergesetzen.  Es ist zu prüfen, ob die Voraussetzungen für die Verlustvortragung vorliegen und ob die Verlustabzugsfähigkeit im Umsatzsteuerbescheid geltend gemacht werden muss.
5.  **Hinweis:** Die genaue Berechnung und Anwendung der Verlustregeln kann komplex sein und hängt von den individuellen Umständen der GmbH ab. Es empfiehlt sich, die steuerlichen Auswirkungen mit einem Steuerberater zu besprechen.

**Quellen:**

*   Umsatzsteuergesetz (UStG)
*   Umsatzsteuerrichtlinien (Österreich)",0,0.2857142857142857,0.012854542759036277,0.2706766917293233,0.0606060606060606,0.13533834586466165,1354,177,0.6553661823272705,0.7153345346450806,0.684038519859314,Overly verbose answer,Model 1 - Inference
CORP-TAX-024,Was ist der Gewinnermittlungszeitraum und kann davon abgewichen werden?,"Das Wirtschaftsjahr, das sich grundsätzlich mit dem Kalenderjahr deckt (§ 7 Abs. 4 KStG). Rechnungslegungspflichtige Körperschaften und buchführende Land- und Forstwirte dürfen ein abweichendes Wirtschaftsjahr führen (§ 7 Abs. 5 KStG).",MODEL-1,"Der Gewinnermittlungszeitraum ist grundsätzlich das Kalenderjahr (§ 6 Abs 1 Einkommensteuergesetz). Es ist jedoch möglich, vom Kalenderjahr abzuweichen, wenn der Steuerpflichtige dies im Rahmen einer Steuererklärung beantragt (§ 6 Abs 1 2. ASpo).

Der Antrag auf Wahl eines anderen Gewinnermittlungszeitraums muss dem Finanzamt innerhalb von vier Monaten nach Beginn des gewünschten Zeitraums gestellt werden (§ 6 Abs 1 2. ASpo).  Der Zeitraum darf maximal fünf Jahre betragen (§ 6 Abs 1 2. ASpo).

Es ist wichtig zu beachten, dass die Wahl eines anderen Gewinnermittlungszeitraums nicht jederzeit möglich ist und bestimmte Voraussetzungen erfüllt sein müssen.  Die Entscheidung über den Antrag liegt im Ermessen des Finanzamtes.",0,0.13333333333333333,0.003005125404900733,0.1267605633802817,0.014285714285714284,0.08450704225352113,729,104,0.6615516543388367,0.7099923491477966,0.6849165558815002,Overly verbose answer,Model 1 - Inference
CORP-TAX-025,Wie werden Einlagen und Beiträge von Gesellschaftern bei der Einkommensermittlung behandelt?,"Sie bleiben außer Ansatz, soweit sie von Personen in ihrer Eigenschaft als Gesellschafter oder Mitglieder geleistet werden (§ 8 Abs. 1 KStG).",MODEL-1,"Einlagen und Beiträge von Gesellschaftern werden grundsätzlich als Einkommen behandelt, jedoch unter bestimmten Voraussetzungen mit Abzug bestimmter Beträge. Nach § 26 Abs. 1 EStG sind Einlagen in den Rechtsverkehr tretende Vermögensgegenstände, die der Gesellschafter in das Gesellschaftsvermögen stellt, als Einkommen zu versteuern. Beiträge an die Gesellschaft, die nicht in den Rechtsverkehr treten, sind grundsätzlich nicht steuerpflichtig (§ 26 Abs. 2 EStG).

Einwendungen gegen die Einkommensermittlung sind nach § 26 Abs. 3 EStG nur zulässig, wenn der Gesellschafter den Wert der Einlage oder des Beitrags nachweisen kann.  Die Höhe der abzugsfähigen Beiträge wird nach § 26 Abs. 4 EStG begrenzt und hängt vom jeweiligen Einzelfall ab.  Für detaillierte Informationen und individuelle Beratung ist es ratsam, einen Steuerberater zu konsultieren.",0,0.12857142857142856,0.004701697704116645,0.10666666666666667,0.013513513513513513,0.08,853,118,0.641629695892334,0.7184066772460938,0.6778510808944702,Overly verbose answer,Model 1 - Inference
