id,answer,retrieved_sources,retrieved_refs,retrieved_context;;;;;;;;;;;;;;;;;;;;
"EMP-033,Keine sichre Antwort im Kontxt gefunden. | EMP.txt | § 18,EMP.txt,§ 18,""e) Rückzahlungen von Beiträgen für freiwillige Weiterversicherungen einschließlich des Nachkaufs von Versicherungszeiten in der gesetzlichen Pensionsversicherung und vergleichbarer Beiträge an Versorgungs- und Unterstützungseinrichtungen der Kammern der selbständig Erwerbstätigen. Einkünfte aus nichtselbständiger Arbeit liegen nur insoweit vor, als die Beiträge als Sonderausgaben gemäß § 18 das Einkommen vermindert haben. f) Ausgleichs- oder Ergänzungszulagen, die aufgrund sozialversicherungs- oder pensionsrechtlicher Vorschriften gewährt werden. 4. a) Bezüge, Auslagenersätze und Ruhe-(Versorgungs )Bezüge im Sinne des Bezügegesetzes und des Verfassungsgerichtshofgesetzes.""";;;;;;;;;;;;;;;;;;;;
"EMP-034,""Ja, seine laufende Vergütung ist Einkunftsart nach b) des Körpersatzes, da er nur 10% der Unternehmenseinkommen hat und kein formeller Arbeitsvertrag besitzt. | EMP.txt | § 2"",EMP.txt,§ 2,""Nichtselbständige Arbeit (§ 2 Abs. 3 Z 4) § 25. (1) Einkünfte aus nichtselbständiger Arbeit (Arbeitslohn) sind: 1. a) Bezüge und Vorteile aus einem bestehenden oder früheren Dienstverhältnis. Dazu zählen auch Pensionszusagen, wenn sie ganz oder teilweise anstelle des bisher gezahlten Arbeitslohns oder der Lohnerhöhungen, auf die jeweils ein Anspruch besteht, gewährt werden, ausgenommen eine lohngestaltende Vorschrift im Sinne des § 68 Abs. 5 Z 1 bis 6 sieht dies vor. b) Bezüge und Vorteile von Personen, die an Kapitalgesellschaften nicht wesentlich im Sinne des § 22 Z 2 beteiligt sind, auch dann, wenn bei einer sonst alle Merkmale eines Dienstverhältnisses (§ 47 Abs. 2) aufweisenden Beschäftigung die Verpflichtung, den Weisungen eines anderen zu folgen, auf Grund gesellschaftsvertraglicher Sonderbestimmung fehlt. c) Bezüge aus einer gesetzlichen Kranken- oder Unfallversorgung.""";;;;;;;;;;;;;;;;;;;;
"EMP-035,Keine sichre Antwort im Kontxt gefunden. | EMP.txt | § 18,EMP.txt,§ 18,""e) Rückzahlungen von Beiträgen für freiwillige Weiterversicherungen einschließlich des Nachkaufs von Versicherungszeiten in der gesetzlichen Pensionsversicherung und vergleichbarer Beiträge an Versorgungs- und Unterstützungseinrichtungen der Kammern der selbständig Erwerbstätigen. Einkünfte aus nichtselbständiger Arbeit liegen nur insoweit vor, als die Beiträge als Sonderausgaben gemäß § 18 das Einkommen vermindert haben. f) Ausgleichs- oder Ergänzungszulagen, die aufgrund sozialversicherungs- oder pensionsrechtlicher Vorschriften gewährt werden. 4. a) Bezüge, Auslagenersätze und Ruhe-(Versorgungs )Bezüge im Sinne des Bezügegesetzes und des Verfassungsgerichtshofgesetzes.""";;;;;;;;;;;;;;;;;;;;
"EMP-036,Keine sichre Antwort im Kont-ext gefunden. | EMP.txt | § 18,EMP.txt,§ 18,""e) Rückzahlungen von Beiträgen für freiwillige Weiterversicherungen einschließlich des Nachkaufs von Versicherungszeiten in der gesetzlichen Pensionsversicherung und vergleichbarer Beiträge an Versorgungs- und Unterstützungseinrichtungen der Kammern der selbständig Erwerbstätigen. Einkünfte aus nichtselbständiger Arbeit liegen nur insoweit vor, als die Beiträge als Sonderausgaben gemäß § 18 das Einkommen vermindert haben. f) Ausgleichs- oder Ergänzungszulagen, die aufgrund sozialversicherungs- oder pensionsrechtlicher Vorschriften gewährt werden. 4. a) Bezüge, Auslagenersätze und Ruhe-(Versorgungs )Bezüge im Sinne des Bezügegesetzes und des Verfassungsgerichtshofgesetzes.""";;;;;;;;;;;;;;;;;;;;
"EMP-037,Keine sicherge Antworten im Kontext finden. | EMP.txt | § 2,EMP.txt,§ 2,""Nichtselbständige Arbeit (§ 2 Abs. 3 Z 4) § 25. (1) Einkünfte aus nichtselbständiger Arbeit (Arbeitslohn) sind: 1. a) Bezüge und Vorteile aus einem bestehenden oder früheren Dienstverhältnis. Dazu zählen auch Pensionszusagen, wenn sie ganz oder teilweise anstelle des bisher gezahlten Arbeitslohns oder der Lohnerhöhungen, auf die jeweils ein Anspruch besteht, gewährt werden, ausgenommen eine lohngestaltende Vorschrift im Sinne des § 68 Abs. 5 Z 1 bis 6 sieht dies vor. b) Bezüge und Vorteile von Personen, die an Kapitalgesellschaften nicht wesentlich im Sinne des § 22 Z 2 beteiligt sind, auch dann, wenn bei einer sonst alle Merkmale eines Dienstverhältnisses (§ 47 Abs. 2) aufweisenden Beschäftigung die Verpflichtung, den Weisungen eines anderen zu folgen, auf Grund gesellschaftsvertraglicher Sonderbestimmung fehlt. c) Bezüge aus einer gesetzlichen Kranken- oder Unfallversorgung.""";;;;;;;;;;;;;;;;;;;;
"EMP-038,Keine sicherge Antworten im Kontext finden. | EMP.txt | nothing_found,EMP.txt,nothing_found,""b) Gleichartige Bezüge aus Versorgungs- und Unterstützungseinrichtungen der Kammern der selbständig Erwerbstätigen. Soweit diese Bezüge auf Ansprüche entfallen, die von einer Pensionskasse an eine Versorgungs- und Unterstützungseinrichtung übertragen wurden, gilt Z 2 lit. a entsprechend. c) Pensionen aus einer ausländischen gesetzlichen Sozialversicherung, die einer inländischen gesetzlichen Sozialversicherung entspricht. d) Rückzahlungen von Pflichtbeiträgen, sofern diese ganz oder teilweise auf Grund des Vorliegens von Einkünften im Sinne der Z 1 einbehalten oder zurückgezahlt wurden.""";;;;;;;;;;;;;;;;;;;;
"EMP-039,""Diese Zahlung ist steuerfrei gemäß cc), da sie aufgrund einer Überweisungen einer BV-Kasseneintrag gehört, die aufgrund eines entsprechenden Gesetzestextes geleistet wurde. | EMP.txt | § 22"",EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-040,Keine sicherge Answer im Kontext finden. | EMP.txt | nothing_found,EMP.txt,nothing_found,""b) Gleichartige Bezüge aus Versorgungs- und Unterstützungseinrichtungen der Kammern der selbständig Erwerbstätigen. Soweit diese Bezüge auf Ansprüche entfallen, die von einer Pensionskasse an eine Versorgungs- und Unterstützungseinrichtung übertragen wurden, gilt Z 2 lit. a entsprechend. c) Pensionen aus einer ausländischen gesetzlichen Sozialversicherung, die einer inländischen gesetzlichen Sozialversicherung entspricht. d) Rückzahlungen von Pflichtbeiträgen, sofern diese ganz oder teilweise auf Grund des Vorliegens von Einkünften im Sinne der Z 1 einbehalten oder zurückgezahlt wurden.""";;;;;;;;;;;;;;;;;;;;
"EMP-041,Keine sichergehrte Antwort im Kont ext gefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-042,Keine sicherge Answer im Kontext finden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-043,Keine sichene Antwort im Konticht gefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-044,Keine sichre Antwort im Kontxt gefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-045,Keine sicherge Antworten im Kontext finden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-046,Keine sicherge Answer im Kontext finden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-047,Keine sichene Antwort im Konticht gefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-048,Keine sichre Antwort im Kontxt gefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-049,Keine sichene Antwort im Kontxt gefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-050,Keine sichene Antwort im Kontxt gefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-051,Keine sichene Antwort im Konticht gefunden. | EMP.txt | § 2,EMP.txt,§ 2,""Nichtselbständige Arbeit (§ 2 Abs. 3 Z 4) § 25. (1) Einkünfte aus nichtselbständiger Arbeit (Arbeitslohn) sind: 1. a) Bezüge und Vorteile aus einem bestehenden oder früheren Dienstverhältnis. Dazu zählen auch Pensionszusagen, wenn sie ganz oder teilweise anstelle des bisher gezahlten Arbeitslohns oder der Lohnerhöhungen, auf die jeweils ein Anspruch besteht, gewährt werden, ausgenommen eine lohngestaltende Vorschrift im Sinne des § 68 Abs. 5 Z 1 bis 6 sieht dies vor. b) Bezüge und Vorteile von Personen, die an Kapitalgesellschaften nicht wesentlich im Sinne des § 22 Z 2 beteiligt sind, auch dann, wenn bei einer sonst alle Merkmale eines Dienstverhältnisses (§ 47 Abs. 2) aufweisenden Beschäftigung die Verpflichtung, den Weisungen eines anderen zu folgen, auf Grund gesellschaftsvertraglicher Sonderbestimmung fehlt. c) Bezüge aus einer gesetzlichen Kranken- oder Unfallversorgung.""";;;;;;;;;;;;;;;;;;;;
"EMP-052,Keine sicherge Answer im Kontext finden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-053,""Der Chef könnte den Yogakurs als Teil eines vorgegebenes Studiengangs betrachten und so steuerfrei bezeichnen, da das Yoga im Rahmen eines vorgelegten Studienplans liegt. | EMP.txt | nothing_found"",EMP.txt,nothing_found,""5. Bezüge, Auslagenersätze und Ruhe-(Versorgungs )Bezüge von Vortragenden, Lehrenden und Unterrichtenden, die diese Tätigkeit im Rahmen eines von der Bildungseinrichtung vorgegebenen Studien-, Lehr- oder Stundenplanes ausüben, und zwar auch dann, wenn mehrere Wochen- oder Monatsstunden zu Blockveranstaltungen zusammengefasst werden. (2) Bei den Einkünften im Sinne des Abs. 1 ist es unmaßgeblich, ob es sich um einmalige oder laufende Einnahmen handelt, ob ein Rechtsanspruch auf sie besteht und ob sie dem zunächst Bezugsberechtigten oder seinem Rechtsnachfolger zufließen.""";;;;;;;;;;;;;;;;;;;;
"EMP-054,Keine sicherge Answer im Kontext finden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-055,Keine sichene Antwort im Konticht gefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-056,Keine sichene Antwort im Kontichtgefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-057,Keine sichergehrte Antwort im Kont-ext gefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-058,Keine sichene Antwort im Kontxt gefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EMP-059,Keine sicherge Answer im Kontext finden. | EMP.txt | § 18,EMP.txt,§ 18,""e) Rückzahlungen von Beiträgen für freiwillige Weiterversicherungen einschließlich des Nachkaufs von Versicherungszeiten in der gesetzlichen Pensionsversicherung und vergleichbarer Beiträge an Versorgungs- und Unterstützungseinrichtungen der Kammern der selbständig Erwerbstätigen. Einkünfte aus nichtselbständiger Arbeit liegen nur insoweit vor, als die Beiträge als Sonderausgaben gemäß § 18 das Einkommen vermindert haben. f) Ausgleichs- oder Ergänzungszulagen, die aufgrund sozialversicherungs- oder pensionsrechtlicher Vorschriften gewährt werden. 4. a) Bezüge, Auslagenersätze und Ruhe-(Versorgungs )Bezüge im Sinne des Bezügegesetzes und des Verfassungsgerichtshofgesetzes.""";;;;;;;;;;;;;;;;;;;;
"EMP-060,Keine sichene Antwort im Konticht gefunden. | EMP.txt | § 22,EMP.txt,§ 22,""aa) vom Arbeitnehmer, bb) vom wesentlich Beteiligten im Sinne des § 22 Z 2 und cc) von einer natürlichen Person als Arbeitgeber für sich selbst eingezahlten Beträge entfallen, sind nur mit 25% zu erfassen. Soweit für die Beiträge eine Prämie nach § 108a oder vor einer Verfügung im Sinne des § 108i Abs. 1 Z 3 eine Prämie nach § 108g in Anspruch genommen worden ist oder es sich um Bezüge handelt, die auf Grund einer Überweisung einer BV-Kasse (§ 17 BMSVG oder gleichartige österreichische Rechtsvorschriften) geleistet werden, sind die auf diese Beiträge entfallenden Bezüge und Vorteile steuerfrei. Der Bundesminister für Finanzen wird ermächtigt, ein pauschales Ausscheiden der steuerfreien Bezüge und Vorteile mit Verordnung festzulegen.""";;;;;;;;;;;;;;;;;;;;
"EStG-23-001,""Die Tätigkeit des Briefmarkensammelnsammlers entspricht eher einer Privataktivität als einem Gewerbe, da der Hauptzweck die Sammlung ist, nicht der Erlösung."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-002,""Ja, solche Einkünften können als Gewerbeeinnahmen klassifiziert werden, wenn sie den wesentlichen Betrieb des Unternehmens bilden."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-003,""Nein, es handelt sich bei den erwähnten Einnahmen nicht um Einküsse aus Gewerbeeinnahmen im Sinne von § 24 Abs. 1 Nr. 5 EStG."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-004,""Nein, der Handwerker befindet sich nicht unter dem Schutz des § 3 Abs. 1 Nr. 20 EStG als Selbstversorger, da er keine öffentliche Leistung anbietet oder kommerzielle Zwecke verfolgt."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-005,""Nein, dies ist nicht korrekt, da er keine selbstständige Tätigkeit im Gewerbe betrieben hat."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
EStG-23-006,Dieser Vorgang ist eher als private Vermögensverwaltung einzustufen als als Gewerbeeinrichtung gemäß §23 E-StGB.,nothing_found,nothing_found,nothing_found;;;;;;;;;;;;;;;;;;;;
EStG-23-007,Die Einkünften aus diesem Kaufgeschäft sind als Einküsse aus Gewerbebeteiligung zu klassifizieren.,nothing_found,nothing_found,nothing_found;;;;;;;;;;;;;;;;;;;;
"EStG-23-008,""Ja, solche Einnahmequellen könnten als Einküner aus Gewerbebetrübung gemäß §23 Einstehungsgesetz (EStG) qualifiziert werden."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-009,""Ja, solche Tätigkeiten können als Gewerbesituation nach § 31 Abs. 1 EStG eingeschätzt werden, wenn sie regelmäßige und wirtschaftliche Ziele verfolgen."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-010,""Diese Tätigkeit ist eher als Gewerbeseltschaft als private Vermögensverwaltung einzustufen, da sie auf dem Arbeitsplatz durchgeführt wird und mit professioneller Software ausgestattet ist."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-011,""Ja, solche Verluste sind steuerlich als Berufsverlust bei Einkünfte aus Gewerbeeinrichtungen gemäß §23 E-StGB berücksichtigungsfähig."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
"EStG-23-012,""Nein, diese Einküner sind nicht als Einküneite aus Gewerbebeteiligung, sondern als andere eingeschränkte Gewerbe nach § 24 Abs. 1 Nr. 5 EStG anzusehen."",nothing_found,nothing_found,nothing_found";;;;;;;;;;;;;;;;;;;;
