id,answer;;;;;
"EMP-048,""Der Sachbezug beträgt nur die Kosten für den Installationsvorgang, also 1.250 €.""";;;;;
"""EMP-049,""Ja. Da die Ladestation nicht aufgrund der Art und Weise des Einsatzes des Autos unmittelbar mit dem Firmenfahrzeug verknüpft ist, liegt ein steuerpflichtiger Sachbezug vor. Die Kosten für den E-Auto sind daher steuerlich abzugsfähig.""";;;;;
"""EMP-050,Nein. Bei einem öffentlichen Verkehrsmittel wie einem E-Bike ist keine Pendlerpaußalereingang möglich.";;;;;
EMP-051,Ja. Bei Teilzeit angestellten Personen gilt eine Pendlerpflicht für alle Fahrten nach dem Arbeitsort. Die Pendlerpauschale beträgt 10 Prozent des Einkommens pro Monat.;;;;;
"EMP-052,""Ja. Bei der Pendlerpflicht gilt es grundsätzlich nach dem Ansatz des """"zurückgelegten Kilometer"""" abzusetzen. Da die Pendlerpflicht nur für den Teil der Strecke mit öffentlichen Verkehrsmitteln zuständig ist, sind die 25 km mit öffentlichen Verkehrsmitteln zu berücksichtigen. Die restliche Strecke mit private Verkehrsmitteln ist nicht zur Pendlerpflicht unterliegen.""";;;;;
"""EMP-053,""Der Chef ist rechtswidrig. Yoga ist eine alternative Medizinart, die keine steuerfreie Gesundheitsförderung voraussetzt. Es liegt daher ein steuerpflichtiger Einkommen vor. Der Chef muss den Einkommen mit 7 % steuerpflichtigem Steuersatz abzusetzen haben.""";;;;;
"""EMP-054,Nein. Der Sachbezug des E-Bikes liegt bei der Arbeit und nicht bei der privaten Nutzung. Die Fahrten sind daher steuerlich zuzüglich des Steuersatzes zu berücksichtigen.";;;;;
"EMP-055,""§-4-Abs-1-Ermittlungsgesetz: Der Sachbezug liegt vor, wenn der Vorteil nicht aufgrund eines wirtschaftlichen Zwecks oder einer Tätigkeit der Person selbst begründet ist.""";;;;;
"""EMP-056,""Ja. Der Betrieb ist als Gesundheitsversorgungsunternehmen zu bezeichnen, da es sich um eine Gesundheitsförderung handelt. Die Kosten für den Fitnessbetrieb sind daher steuerfrei.""";;;;;
"EMP-057,""Die Pauschale ist als Einkommen aus der Tätigkeit des Arbeitgebers zu berücksichtigen. Da sie ausschließlich für Tätigkeiten außerhalb des Arbeitsstills verwendet wird, sind sie nicht Teil des Arbeitsplatzverdienstes und können daher vollständig steuerfrei ausbezahlt werden.""";;;;;
"EMP-058,""Ja. Der Sachbezug liegt vor, weil die Leistung (Betriebsausgabe) nicht für den eigenen Zweck verwendet wird, sondern zum Zwecke des Arbeitgebers genutzt wurde.""";;;;;
"""EMP-059,""Nein. Der Privatanteil darf nur ausgeschieden werden, wenn der Sachbezugswert des Privatgebrauchsobjekts null ist. Da der Elektroauto jedoch einen Sachbezugswert von 1500 € hat, muss der Privatanteil ausscheiden.""";;;;;
"EMP-060,""§ 4c SachbezugsVO beschränkt den Sachbezugswert für die Leistungserbringung von Sachverhaltensauffälligkeiten im Rahmen der Arbeitnehmerpflege auf null. Da der Aufladen von E-Autos nicht als Sachverhaltensauffälligkeit im Sinne des SachbezugsVO zu bezeichnen ist, liegt keine Steuersubjektigkeit vor.""";;;;;
"""EStG-23-001,""Es liegt keine private Vermögensverwaltung vor, da die Veräußerung von Briefmarken als Privatvermögen betrachtet wird. Ein Gewerbebetrieb ist jedoch nicht anzusehen, da der Verkauf von Briefmarken als privater Handlung für den Käufer und als privatwertige Anlage für den Verkäufer betrachtet wird.""";;;;;
"""EStG-23-002,Nein. Der Verkäufer ist als Berater tätig und verkauft nur standardisierte Hardware-Komponenten. Die Einkünfte aus dem Verkauf von Hardware sind daher als Einkünfte aus der Leistungsberatung zu beurteilen.";;;;;
"""EStG-23-003,""Nein. Die Einkünfte aus der Pferdezucht sind nicht als Einkünfte aus Gewerbebetrieb im Sinne des § 23 EStG zu beurteilen, da sie aufgrund der persönlichen Leidenschaft des Betriebsgebers nicht mit Gewerblichkeitsvorstellungen vergleichbar sind. Es liegt daher ein Einkommen aus einer Tätigkeit nach § 24 Abs 1 Z 1 EStG vor.""";;;;;
"EStG-23-004,""Nein. Der Gewerbebetrieb ist ausschließlich innerhalb der Familie zu verzeichnen. Die Tatsache, dass der Betrieb nicht öffentlich gemacht wird, ist daher nicht grundsätzlich relevant.""";;;;;
"""EStG-23-005,""Nein. Der Betrieb ist nicht selbständig, da die Arbeit ausschließlich für die Agentur erbracht wird. Es liegt keine Selbständigkeit vor, weil kein Eigenvermögen vorhanden ist. Die Einkünfte sind daher nicht als Einkünfte aus Gewerbebetrieb zu deklarieren. Sie fallen unter den Einkünften aus der Tätigkeit als Berufsermittler gemäß Paragraph 24 Abs 1 EStG.""";;;;;
"""EStG-23-006,""Nein. Die Parzellenpartheit ist eine Art der Privatergnungsform, die nicht als Gewerbebetrieb oder als private Vermögensverwaltung eingesetzt werden kann. Der Überschuss ist daher nicht steuerlich wertbar.""";;;;;
"""EStG-23-007,""Nein. Gemäß Paragraph 10 Abs 1 EStG sind die Einkünfte aus dem Zukauf von Weißwasser, Bier, Limonade und Fleischwaren als Einkünfte aus Gewerbebetrieb zu steuern. Die Einkünfte aus der Verkäufe dieser Produkte sind als Einkünfte aus Land- und Forstwirtschaft zu steuern.""";;;;;
"""EStG-23-008,""Nein. Die Produktplacements sind nicht als Einkünfte aus Gewerbebetrieb zu bezeichnen, da sie lediglich zur Verbreitung der Markenwirkung dienen. Die Geldzahlungen sind als Einkünfte aus Beteiligung an Gewinnen gemäß Paragraph 10 Abs 1 KStG zu bezeichnen.""";;;;;
"""EStG-23-009,""Nein. Der Betrieb ist nicht als Gewerbebetrieb zu beurteilen, da die Tätigkeiten nicht im Rahmen eines Gewerbes ausgeübt werden. Es liegt ein privater Betrieb vor.""";;;;;
"""EStG-23-010,""§ 23 EStG ist für eine Tätigkeit mit einem besonderen Zweck des Vermittels oder der Vermögensverwaltung anwendbar. Die Tätigkeit des Privatanlegers ist nicht mit dem Vermitteln oder der Vermögensverwaltung vergleichbar, da es sich um eine Tätigkeit ohne besondere Veranlassung, sondern um einen gewissenartigen Betrieb um Hebeleffekte handelt. Es liegt daher keine private Vermögensverwaltung vor. Die Tätigkeit ist als Gewerbe""";;;;;
"""EStG-23-011,""Ja. Gemäß Paragraph 10 Abs 1 EStG sind Verluste von Steuersubjekt zu berücksichtigen, wenn sie sich auf die Einkünfte aus dem Betrieb übersteigen. Die Verluste des Hobbymalers sind steuerlich berücksichtigungsfähig, weil sie sich auf die Einkünfte aus dem Betrieb übersteigen.""";;;;;
"""EStG-23-012,""Nein. Die Tippgeber-Provisionen sind nicht als Einkünfte aus Gewerbebetrieb zu werten, da sie nicht auf Gewinn aus Gewerblichem Betrieb beruhen. Sie sind stattdessen als Einkünfte aus der Leistungsfähigkeit des Unternehmens zu werten.""";;;;;
"""EStG-23-013,""Gemäß Paragraph 23 Abs 1 EStG ist eine private Vermögensverwaltung zu bezeichnen, wenn der Verwalter die Vermögensverwaltung als seine eigene Tätigkeit betrachtet und sich damit ausschließen kann, dass andere Personen die Tätigkeit leiten oder betreiben dürfen. Die Veranlassung zur Tätigkeit liegt nicht bei der private Vermögensverwaltung, sondern bei der Gewerbebetrieb, da der Verwalter die Tätigkeit als seine eigene Tätigkeit betrachtet""";;;;;
"""EStG-23-014,""Nein. Der Verlag ist nicht als Gewerblicher Betrieb zu bezeichnen, da keine Gewerbliche Tätigkeit im Sinne des § 23 EStG anwendbar ist. Die Einkünfte sind daher nicht als Einkünfte aus Gewerbebetrieb zu berücksichtigen.""";;;;;
"""EStG-23-015,""Die Tätigkeit ist als private Vermögensverwaltung zu beurteilen. Gemäß Paragraph 1 Abs 1 EStG ist eine private Vermögensverwaltung als solche anzusehen, wenn der Verwalter sich ausschließlich auf die Bewirtschaftung und Verwaltung seiner Vermögen einsetzt und keine anderen Tätigkeiten außerhalb dieser Bewirtschaftung und Verwaltung ausübt. Die Tätigkeit des Autoliebhabers ist ausschließlich auf die Bewirtschaftung und Verwaltung seiner Vermögen (""";;;;;
"""EStG-23-016,""Ja. Gemäß Paragraph 1 Abs 1 EStG liegt ein Gewerbebetrieb vor, wenn der Betrieb von einer Person als Beruf betrieben wird und die Einnahmen aus dem Betrieb den Betriebsausbau übersteigen. Da der Betrieb von einem Autoliebhaber als Beruf betrieben wird und die Einnahmen aus der Vermietung der Autos den Betriebsausbau übersteigen, liegt ein Gewerbebetrieb vor.""";;;;;
"""EStG-23-017,""Nein. Der Gewerblichkeitsvorbehalt ist grundsätzlich anwendbar. Die Körperschicht ist nicht im Sinne des § 23 EStG zu verstehen, da die Originalverpackung nicht wesentlich zur Verbreitung der Artikeln dient. Die Verkäufe sind daher nicht als Gewerbliche Tätigkeiten zu bezeichnen.""";;;;;
"""EStG-23-018,""Ja. Gemäß Paragraph 23 EStG sind Gewerblichkeiten grundsätzlich nur durch den Betrieb von Gewinnen möglich. Die Taschen sind nicht als Leihgaben, sondern als Waren zu verstehen, da sie nicht für den Zweck der Leihgabe verwendet werden. Die Taschen wurden nicht nur für den Verkauf vorbereitet, sondern auch für den Verzicht auf den Verkauf vorgesehen. Die Taschen wurden daher als Waren zu verstehen, was eine Gewerblichkeit begründen lässt.""";;;;;
"""EStG-23-019,""§ 23 EStG ist für die Tätigkeit des IT-Beraters nicht anwendbar, da es sich um eine private Vermögensverwaltung handelt. Die Tätigkeit ist als Gewerbebetrieb zu estzieren.""";;;;;
"""EStG-23-020,""§ 23 EStG beschränkt sich auf Betriebe, die mit der Wirtschaftlichkeit des Unternehmens nicht unmittelbar zusammenhängen. Die Tätigkeit des Sammlers liegt ausschließlich im Bereich der private Vermögensverwaltung.""";;;;;
"EStG-23-021,""Nein. Zinseinkünfte sind nur zu ermitteln, wenn der Zins nicht aus dem Eigenvermögen des Unternehmers stammt. Da der Zuschlag von der Gewinnquelle der KG stammt, sind sie nicht Zinseinkünfte.""";;;;;
EStG-23-022,Nein. Gemäß Paragraph 10 Abs 2 KStG sind Vermietungseinkünfte von Gebäuden nicht steuerbar.;;;;;
EStG-23-023,Nein. Der monatliche Gehalt ist als Einkommen aus der Tätigkeit des Unternehmens zu berücksichtigen. Es liegt keine Tätigkeitsermittlung vor.;;;;;
EStG-23-024,Nein. Gemäß Paragraph 20 Abs 1 EStG ist der Veräußerungsgewinn nur bei der Veräußerung von Vermögen im Inland zu steuernd. Ein Betrieb ist kein Vermögen im Inland.;;;;;
"""EStG-23-025,""Ja. § 23 E1 befreit von der Gewinnermittlung für Vermietung von Wohnungen, wenn die Vermietung ausschließlich für Gewinne dienstbar ist. Die Gewinnabsicht ist nicht erforderlich.""";;;;;
"EStG-23-026,""Nein. Der Gewinnanteil eines Kommanditisten ist grundsätzlich kein Gewerblicher Betrieb (§ 2 Abs 1 Z 1 K 1 BAO). Ein Gewinnanteil ist nur ein Gewerblicher Betrieb, wenn der Gewinnanteilanteil des Unternehmers mit der Verwendung von eigenen Kapitalvorschriften oder mit der Verwendung von eigenen Leistungen zusammenhängt (§ 2 Abs 1 Z 2 K 1 BAO). Da der Gewinnanteil des Kommanditisten nicht""";;;;;
"EStG-23-027,""Nein. Ein Gewerbebetrieb ist grundsätzlich der Betrieb einer wirtschaftlichen Tätigkeit mit dem Ziel der Gewinnbildung. Der Flohmarkt ist lediglich ein Ort des Handels, der nicht dazu verwendet wird, Gewinne zu erzielen.""";;;;;
"EStG-23-028,""Nein. Der Pkw ist nicht für den Zweck der Gewinnermittlung zu verwenden und daher keine sonstige Einnahme. Es liegt stattdessen vor, dass die Einnahmen aus dem Verkehrserwerb im Rahmen des § 10 Abs 3 Z 2 EStG anfallen.""";;;;;
"""EStG-23-029,""Nein. Eine Tätigkeit ist nur ein Gewerbebetrieb, wenn sie sich auf eine Tätigkeit oder eine Gruppe von Tätigkeiten beschränkt, die ausschließlich im Gewerblichen Bereich ausgeübt werden. Ein Gewerbebetrieb ist nicht durch den Artikulierungsgesetz (§ 23) festgelegt.""";;;;;
"""EStG-23-030,""Nein. § 23 gelten nur für Gewinnermittlung, nicht für Gewinnabzugsrecht. Der Gewinnanteil des stillen Gesellschafter ist daher nicht abzugsfähig.""";;;;;
"EStG-23-031,""Nein. Der Betrieb ist nicht als Teil eines größeren Unternehmens zu verstehen, da kein Verkaufsmittel vorhanden ist. Es liegt keine allgemeine Aufgabe vor, sondern eine besondere Aufgabe, die nur durch den Betrieb des Unternehmens erfüllt werden kann.""";;;;;
"EStG-23-032,""Ja. § 23 Ermittlungsvorgang laut: „Es sind die Gewinnanteile der Gesellschaften mit beschränkter Haftung oder der Anteile an den Vermögen dieser Gesellschaften mit beschränkter Haftung zu berücksichtigen.“ Der Komplementär ist mit seiner Gewinnanteilsgewalt in der Gesellschaft mit beschränkter Haftung beteiligt, der Kommanditist ist mit seiner Gewinnanteilsgewalt in der Gesellschaft mit beschrän""";;;;;
"""EStG-23-033,Nein. Nach § 2 Abs 1 EStG ist eine Tätigkeit als Gewinnermittlungsmethode grundsätzlich ausschließlich für gewerbliche Tätigkeiten zu verwenden. Eine Tätigkeit als freier Berufsbildung ist nicht gewerblich. Die Tätigkeit des Fotografen ist daher als gewerbliche Tätigkeit zu beurteilen.";;;;;
"""EStG-23-034,""Nein. Selbständige Arbeit liegt vor, wenn der Betriebsartikel ausschließlich geistig tätig ist. Da der Berater auch mechanische Arbeiten durchführt, liegt kein Selbständigerbetrieb vor.""";;;;;
EStG-23-035,Nein. § 23 gelten nur für GmbHs mit einem oder mehreren Komplementären. Bei einer GmbH & Co KG gelten die Paragraphen 1 bis 4 von § 23.;;;;;
"EStG-23-036,""Nein. Die Beteiligung am allgemeinen wirtschaftlichen Verkehr ist nicht erforderlich, um eine Beteiligung an den Leistungen zu bezeichnen. Es reicht, dass die Leistungen ausschließlich innerhalb der Familie durchgeführt werden.""";;;;;
"""EStG-23-037,""Nein. Ein Gewerbebetrieb liegt vor, wenn der Betrieb von einer Person als Tätigkeit des eigenen Lebens getragen wird und nicht nur durch die Arbeitserfahrung oder die Berufserfahrung der betrieblichen Person geprägt ist. Da der Journalist seine Zeitungen selbständig versteht, liegt kein Gewerbebetrieb vor.""";;;;;
"""EStG-23-038,""Nein. Ein Betrieb ist nur dann ein Gewerb, wenn der Unternehmer eine besondere Tätigkeit durchführt, die er nicht im Alltag anderer Tätigkeiten ausüben kann. Ein Betrieb ist nicht Gewerb, wenn der Unternehmer eine Tätigkeit durchführt, die ihm in der Alltagssache bekannt ist und er sie nicht im Alltag anderer Tätigkeiten ausüben kann. Ein Betrieb ist auch nicht Gewerb, wenn der Unternehmer eine Tätigkeit durchführt, die ihm nicht bekannt ist und er sie im Alltag ander""";;;;;
EStG-23-039,Nein. Der Betrieb ist als Einzelunternehmer gegründet worden. Die Einkünfte sind daher nicht aus Gewerbebetrieb zu bezeichnen.;;;;;
"""EStG-23-040,""Nein. § 23 Ermittlungsgesetz für Steuerabzug laut: „§ 23. Unter § 23 sind die folgenden Betriebe und Gewerke zu verstehen: (1) Betriebe und Gewerke, die ausschließlich auf natürliche Ressourcen beruhen, wie Land- und Forstwirtschaft, Viehzucht, Gemüsebau, Pflanzenbau, Gartenbau, Land- und Forstwirtschaftsbetriebe, Gewerbliche Land- und For""";;;;;
"""EStG-23-041,""Nein. Die Einkünfte sind nicht als Einkünfte aus Gewerbebetrieb zu werten, weil sie nicht aus der Betätigung eines Unternehmens stammen. Sie sind stattdessen als Einkünfte aus der Erwerbsvermögensausgabe zu werten.""";;;;;
"""EStG-23-042,""Nein. Der Klettergarten ist nicht Teil des Waldes, sondern ein eigenständiges Untergrundbetrieb. Es liegt keine Einkunftsquelle aus Land- und Forstwirtschaft vor.""";;;;;
"""EStG-23-043,""Nein. Die Selbständigkeit ist nur möglich, wenn die Tätigkeit ausschließlich als Freiwilligkeitsarbeit im Rahmen der selbständigen Tätigkeit vorgenommen wird. Da die Tätigkeit nicht ausschließlich als Freiwilligkeitsarbeit im Rahmen der selbständigen Tätigkeit vorgenommen wird, liegt keine Selbständigkeit vor.""";;;;;
"""EStG-23-044,""Nein. Es handelt sich um Betriebsausgabe, da die Lagerhalle nicht als eigene Vermietung oder Verpachtung des Unternehmens betrachtet werden kann. Die Einkünfte sind daher nicht abzugsfähig.""";;;;;
"""EStG-23-045,Nein. Der Betrieb ist ausschließlich für den private Zweck des Selbstverkaufs und der Selbstbauen. Es liegt keine Gewerbliche Tätigkeit vor.";;;;;
"""EStG-23-046,""Nein. Ein stiller Gesellschafter ist im Finanzrecht eine Person, die einen Anteil an der Unternehmensausgabe hat, aber nicht öffentlich bekannt ist. Seine Gewinne sind als Einkünfte aus Kapitalvermögen zu versteuern, seine Verluste sind als Einkünfte aus Vermögen mit Verlust zu versteuern. Die stillen Reserven sind als Vermögen mit Verlust zu versteuern.""";;;;;
"EStG-23-047,""Nein. § 23 Z 2 EStG gelten ausschließlich für Einkünfte aus Gewerbebetrieb, die von einem Unternehmer oder einem Unternehmensmitglied ermittelt werden. Da die Einkünfte der Ehefrau nicht vom Unternehmer oder dem Unternehmensmitglied ermittelt wurden, sind sie nicht Einkünfte aus Gewerbebetrieb gemäß § 23 Z 2 EStG.""";;;;;
EStG-23-048,Nein. Der Selbstbedienungsautomat ist nicht für den privaten Gebrauch bestimmt. Es liegt keine Beteiligung am allgemeinen Wirtschaftsjahrmarkt vor.;;;;;
"EStG-23-049,""Nein. Der Verkauf von T-Shirts ist nicht steuerlich als Gewerbebetrieb zu werten. Es handelt sich um eine Leasing-Ausstattung, die als Einkaufsunterhalt des Unternehmens zu werten ist.""";;;;;
"""EStG-23-050,""Nein. Selbständigkeit ist nicht durch Weisungsgebundenheit geringfügig. Die Selbständigkeit liegt vor, wenn der Unternehmer die Entscheidungen über die Art und Weise seines Betriebs selbst treffen kann. Hier ist dies nicht der Fall. Es besteht keine Selbständigkeit gemäß § 23 EStG.""";;;;;
"""EStG-23-051,""Nein. Nach § 1 Abs 3 EStG ist eine betriebliche Nutzung von Gebäudereparaturkosten möglich, wenn die Betriebsart nicht nur kurzfristig, sondern auch längerfristig vorhersagbar ist. Die Nachhaltigkeit ist daher nicht erforderlich.""";;;;;
"EStG-23-052,""Nein. Die Gewinnerpreise sind nicht als Gewinnerpreise des Gewerbes zu verstehen, da sie nicht von der Tätigkeit des Sportlers abweichen. Sie fallen unter den § 1 Abs 1 Z 4 KStG, weil sie dem Gewerbebetrieb nicht dienen. Die Werbeeinnahmen entfallen dem § 23 EStG, weil sie nicht aus der Tätigkeit des Sportlers stammen.""";;;;;
"EStG-23-053,""Nein. Gemäß Paragraph 2 Abs 1 KStG ist eine Betriebsart als Gewerbe betrieben, wenn sie ausschließlich oder vorrangig zur Erbringung von Dienstleistungen im Rahmen eines Unternehmens dient. Die Sockenstrickerei ist lediglich ein Vorbereitungsaufwand für die Tätigkeiten am Markt.""";;;;;
EStG-23-054,Ja. Der Bauleiter ist als solcher tätig und kann daher die Einkünfte aus dieser Tätigkeit als Lohnsteuer geltend machen.;;;;;
"""EStG-23-055,Nein. Die Zahlungen sind als Einkünfte aus dem Veräußerungsvermögen des Betriebs zu bezeichnen. Es liegt keine Tätigkeit im Sinne des § 2 Abs 1 Z 1 KStG vor.";;;;;
"""EStG-23-056,""Es liegt eine Gewerbebetrieb vor. Die Tiere sind als Leihkätzchen im Gewerb betrieben. Die Einnahmen aus der Verkäufe von Kitten über Online-Inserate sind nicht als Privatvermögen zu beurteilen, da sie durch den Gewerb betriebenen Verkauf erzielt wurden.""";;;;;
"""EStG-23-057,""Nein. Der Würfel ist nicht ein Werk des eigenen Körpers gemäß Paragraph 4 Abs 1 Z 2 K 5 BAO, da es sich um eine wirtschaftliche Tätigkeit mit einem besonderen Zweck handelt. Es liegt keine Selbständigkeit vor, sondern eine Tätigkeit als Unternehmer.""";;;;;
"""EStG-23-058,Nein. Unternehmer ist der Nachhilfelehrer. Gewerbliche Tätigkeiten sind nur die Terminplanung und die Abrechnung. Die Tätigkeit des Nachhilfelehrers ist daher nicht im Gewerbebetrieb zu bezeichnen.";;;;;
"""EStG-23-059,""Nein. Der Gewerbefreiheitsrechtsbegriff ist grundsätzlich streng zu verstehen. Eine Vercharterung einer Luxusyacht als Privatfahrt ist nicht im Allgemeinen als Gewerblich zu bezeichnen. Es liegt keine Tätigkeit vor, die mit dem Unternehmensgegenstand der Unternehmer überschneidet und deren Erfüllung nicht nur für den Unternehmensgegenstand dienstbar ist.""";;;;;
"""EStG-23-060,Nein. Unter § 2 Abs 1 EStG sind nur Personen als Veräußerer zu verstehen. Ein Kommanditist ist lediglich ein Kapitalgeber. Der Erlös ist daher als Veräußerungsgeschäft nicht steuerbar.";;;;;
"SELF-001,""Der Steuerfreibetrag beträgt 25 % des Betrags von 3,75 € aufgrund des 10-Teilprinzips. Der Steuerfreibetrag beträgt somit 9,4 €.""";;;;;
SELF-002,Die Besteuerungsgrundlage für die kalte Progression ist nunmehr der Einkommen aus der Steuerpflichtigenleistung und nicht mehr der Einkommen aus der Steuerpflichtigenleistung und dem Vermögen.;;;;;
SELF-003,Die Anpassung der Grenzbeträge führt zu einer Steigerung des Verkehrsabsetzbetrages. Der Verkehrsteuerpflichtige muss daher mehr Geld für das Absetzen von Fahrzeugen zahlen.;;;;;
"SELF-004,""Die Befreiung gilt für Einkünfte aus der Gewerblichkeitsverwaltung mit einer Umsatzsteuer von weniger als 10 %, wenn sie nicht mehr als 25 % des Gesamtbetriebsumsatzes betragen.""";;;;;
SELF-005,Der Familienbonus Plus für Kinder unter 18 Jahren beträgt im Jahr 2025 maximal EUR 1.360 pro Kind pro Jahr.;;;;;
"SELF-006,""Das Gesetz grundsätzlich die Verteilung von Spenden an gemeinnützige Organisationen zu gestatten. Es erlaubt es auch, Spenden an gemeinnützige Organisationen mit anderen Finanzierungsmethoden zu kombinieren. Es greift nicht die Verteilung von Spenden an staatliche Organisationen oder an Organisationen, die nicht als gemeinnützig bezeichnet werden können.""";;;;;
"SELF-007,""Gewinne aus Kryptowährungen im Privatvermögen sind im privaten Bereich nicht steuerbar. Sie fallen unter die Kategorie """"Verluste aus Verlustvermögen"""", was eine Steuerpflicht ausschließt.""";;;;;
SELF-008,Ja. Der Körperschaftsteuer ist im Jahr 2024 auf 19 % anstelle der bisherigen 17 % abzugsfähig.;;;;;
"SELF-009,""Der Investitionsfreibetrag kann nur bei wirtschaftlich leistungsfähigen Leistungen ermittelt werden. Es liegt hier eine wirtschaftliche Leistung vor, weil die Leistungserbringung von wirtschaftlichen Vorteilen für den Betrieber erfolgt. Die wirtschaftliche Leistung ist dabei der Emission von CO2 durch die Leistung zu entrichten.""";;;;;
SELF-010,Der Sachbezug beträgt 100 %. Es liegt keine Ausnahme vor.;;;;;
SELF-011,Die Einkünfte einer Selbstständigen sind grundsätzlich auf die Einkünfte aus der Tätigkeit im Inland zu berücksichtigen. Die Einkünfte aus der Tätigkeit sind grundsätzlich auf die Einkünfte aus der Tätigkeit im Inland zu berücksichtigen. Die Einkünfte aus der Tätigkeit sind grundsätzlich auf die Einkünfte aus der Tätigkeit im Inland zu berücksichtigen.;;;;;
SELF-012,Die Gruppensteuer wurde auf die Einkünfte von Unternehmensmitgliedern abgeändert. Die Einkünfte aus Veräußerungen von Anteilen an den Unternehmungen wurden aufgrund des Ansässigkeitsprinzips vom Ansässigkeitsstaat des Unternehmens im Inland abgesetzt. Die Einkünfte aus Veräußerungen von Anteilen an den Unternehmungen ausländischer Unternehmens waren aufgrund des Ansässigkeitsstaatsprinzips;;;;;
"SELF-013,""Das UmgrStG greift grundsätzlich alle Umgründungen, die im Rahmen eines Unternehmens erfolgen. Es gilt jedoch für Umgründungen, die nicht im Rahmen eines Unternehmens stattfinden, nur im Falle der Einfuhr von Wertgegenständen aus einem anderen Land.""";;;;;
"SELF-014,""Die Hauptleistungspflicht liegt vor den Leistungsunternehmen, die eine oder mehrere Hauptleistungen an Personen leisten. Eine Hauptleistung ist eine Leistung, die einen wesentlichen Teil des Unternehmens ausmacht und die Leistungskraft der Leistungspflicht erfüllt.""";;;;;
"SELF-015,""Die Gebührenpflicht gilt für alle Unterlagen, die als Unternehmensbericht oder Bericht über den Betrieb bezeichnet werden. Dies umfasst insbesondere die Unternehmensauskünfteabgabe, die Jahresabschätzung, die Jahresbilanz, die Jahres资产负债vergleich, die Jahres资产负债vergleich, die Jahres资产负债vergleich, die Jahres资产负债vergleich, die Jahres资产负债vergleich, die Jahres资产负债vergleich, die Jahres资产负债vergleich, die Jahres资产负债vergleich, die Jahres资产负债ver""";;;;;
"SELF-016,""Die Steuerreform 2000 erlaubte es, das Verlustabkommen aus Spekulationsgeschäften mit dem Verlustabkommen aus Gewinnen aus der Einkommensteuer zu verwechseln. Der Verlust aus Spekulationsgeschäften war nunmehr als Verlust aus Wertsteigerungen im Inland zu beurteilen und nicht mehr als Verlust aus Verluste im Ausland.""";;;;;
SELF-017,Der Steuerschuldner ist der Versicherungsunternehmer. Er tritt die Versicherungssteuer bei der Einzahlung des Versicherungsvertrages oder der ersten Belege für den Versicherungsvertrag ein.;;;;;
SELF-018,Der Einheitswert ist heute noch primär für die Steuerabtastung verwendet. Der Steuerpflichtige muss den Einheitswert des Betriebsmittels oder des Betriebsmittelwerks für die Steuerabtastung im Jahr der Einkünfte feststellen und berechnen.;;;;;
"""SELF-019,""§ 10 Abs 2 BAO besagt, dass die BAO-Abschätzung nicht als endgültig zu beurteilen ist, wenn der Steuerpflichtige eine Wiederholung des Verfahrens beantragen kann. Die Wiederholung ist grundsätzlich nur für den Fall möglich, dass die BAO-Abschätzung aufgrund von neuen oder weiteren Fakten oder Zeugnissen nicht korrekt ist. Es liegt keine Wiederholung vor, wenn der Steuerpflichtige die BAO-A""";;;;;
"""SELF-020,""Ein Beitragsfreier Bezugsvermögen ist ein Vermögen, das nicht durch Einkünfte aus Arbeit oder sonstigen Tätigkeiten ermittelt werden kann und somit nicht mit dem Steuersatz des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatzes des Steuersatz""";;;;;
"SELF-021,""Das Körperschaftsteuergesetz (KStG) 1988 regelt die Steuer für alle Unternehmensformen, die im Inland als Körperschaftsform geltend gemacht werden. Es umfasst die Verwaltungsverordnung (Vv) 2004 und die Verwaltungsbestimmungen (VB).""";;;;;
"SELF-022,""Der DB beträgt 1 % des Vorsteuerabzugs. Der DB für den vorangegangenen Jahrzehnt beträgt 0,5 %. Der DB für den aktuellen Jahrzehnt beträgt 1,5 %.""";;;;;
"SELF-023,""Ja. Der Verbraucherschutzgesetz (VSG) ist für die Einfuhr von Fahrzeugen mit ausscheidbaren Leitgeräten an den Landesstaaten der EU zwingend anwendbar. Da das PKW ausscheidbar ist, liegt der Verbraucherschutzvorbehalt gemäß Paragraph 1 Abs 2 VSG vor.""";;;;;
"SELF-024,""Ein Werkvertrag ist ein Arbeitsverhältnis, bei dem die Arbeit ausschließlich für den Arbeitgeber ausgeführt wird. Ein Dienstvertrag ist eine Art von Arbeitsverhältnis, bei der die Arbeit teilweise oder vollständig für einen anderen Arbeitgeber ausgeführt wird. Der steuerliche Unterschied liegt darin, dass der Betrieb des Unternehmens als Betrieb des Arbeitgebers im steuerlichen Sinn betrachtet werden muss.""";;;;;
SELF-025,Die Grunderwerbsteuer wurde auf die Erwerbung von Immobilien im Inland mit Ausnahme von Wohnungen und Immobilien für Betriebe oder Zwecke des öffentlichen Rechts mit Ausnahme von Wohnungen steuerfrei erklärt. Die Steuerschuld wurde auf die Erwerbung von Immobilien im Ausland mit Ausnahme von Wohnungen und Immobilien für Betriebe oder Zwecke des öffentlichen Rechts mit Ausnahme von Wohnungen mit der Grunderwerbsteuer zu bestimmen.;;;;;
