id;answer;
EMP-039;"Die Überweisung der ausstehenden Gehaltszahlung an die Ehefrau des verstorbenen Mitarbeiters ist als Einkünfte aus nichtselbstständiger Arbeit gemäß § 19 EStG zu behandeln und unterliegt der Lohnsteuer, wobei es sich um eine sogenannte ""Nachzahlung"" handelt, die gemäß § 24 Abs. 1 EStG und R 24 Abs. 1 LStR als Einkünfte aus nichtselbstständiger Arbeit zu qualifizieren ist.";
EMP-040;Die Pensionszahlungen sind gemäß § 2 Abs. 1 EStG steuerpflichtig, jedoch sind die aus eigenen Beiträgen der Arbeitnehmerin stammenden Teile unter bestimmten Voraussetzungen gemäß § 16 EStG und § 20 Abs. 1 Z 7 lit. b EStG steuerfrei, sofern es sich um eine Direktversicherung handelt oder die Beiträge bereits beim Zufluss beim Arbeitgeber als Betriebsausgabe abgesetzt wurden;
EMP-041;Der Wert des Sachbezugs für die unentgeltliche oder verbilligte Überlassung einer Wohnung ist gemäß § 3 Abs. 1 Z 19 EStG iVm § 20 Abs. 2 EStG und den dazu ergangenen Lohnsteuerrichtlinien (LStR) zu ermitteln, wobei grundsätzlich der ortsübliche Mietzins als Wert des Sachbezugs heranzuziehen ist, nicht jedoch der ursprüngliche Anschaffungswert.;
EMP-042;Der Gutschein ist gemäß § 3 Abs. 1 Z 13 EStG 1988 iVm § 3c Abs. 1 EStG 1988 als steuerfreie Zukunftssicherheit oder als steuerfreie Leistung anzusehen, wenn der geldwerte Vorteil aus der Überlassung nicht mehr als 5 € pro Kalendertag beträgt;
EMP-043;Ja, gemäß § 3 Abs. 1 Z 10 lit. b EStG 1988 iVm § 20 Abs. 2 EStG 1988 ist der geldwerte Vorteil aus der Privatnutzung eines KFZ, das auch für private Fahrten zur Verfügung steht, als steuerpflichtiger Sachbezug anzusetzen, wenn der Gesellschafter eine Beteiligung von mehr als 25% hält.;
EMP-044;Der Sachbezug für das arbeitgeberseitig zur Verfügung gestellte Auto ist gem. § 3 Abs. 1 Z 2 lit. b EStG i.V.m. § 15 Abs. 2 EStG und den dazu gehörigen Lohnsteuerrichtlinien (LStR) zu bewerten. Der geldwerte Vorteil für das Auto beträgt jährlich 720€ (gem. § 3 Abs. 1 Z 2 lit. b EStG und den LStR). Die zusätzlich gewährten 50€ pro Monat sind als Barlohn zu qualifizieren und erhöhen daher nicht den Sachbezug, sondern sind lediglich als Teil des Gehalts (8000€ + 600€) zu;
EMP-045;Nein, gemäß § 3 Abs. 1 Z 16 EStG 1988 ist die Überlassung eines Klimatickets anstelle einer Gehaltserhöhung als steuerpflichtiger Arbeitslohn anzusehen, wenn es sich um eine bloße Umwandlung einer Barleistung handelt.;
EMP-046;Ja, das stimmt, § 3 Abs 1 Z 16 EStG (Klimaticket) und § 16 Abs 1 Z 6 EStG (Pendlerpauschale);
EMP-047;Nein, gemäß § 3 Abs. 1 Z 10 EStG 1988 ist die private Nutzung eines arbeitgebereigenseits zur Verfügung gestellten Kfz, das zu mehr als 50% betrieblich genutzt wird, als steuerfreier Vorteil aus der Arbeitskraft nicht anzusetzen, wenn es sich um ein Fahrzeug handelt, das seiner Art nach für die Beförderung von Gütern (auch Werkzeugen und Baustoffen) bestimmt ist und der Arbeitnehmer es für diese Fahrten tatsächlich benötigt.;
EMP-048;Der steuerpflichtige Sachbezug für die kostenlose Installation und Nutzung einer Ladestation für ein Firmenfahrzeug beim Arbeitnehmer zuhause beträgt 0 €, da es sich um eine Betriebsausgabe handelt und der Arbeitnehmer keine private Nutzung hat (§ 3 Abs 1 Z 16 EStG, Rz 774 LStR).;
EMP-049;Ein steuerpflichtiger Sachbezug liegt vor, wenn der Arbeitgeber dem Arbeitnehmer einen Vorteil gewährt, der nicht in Geld besteht (§ 3 Abs 1 Z 1 EStG). Die Pauschale von 50 € pro Monat für das Laden des Firmen-E-Autos zuhause könnte als steuerpflichtiger Sachbezug gelten, jedoch ist die Zuordnung der Lademenge zum Firmenfahrzeug nicht eindeutig möglich. Laut § 2 Abs 1 Z 1 LStG ist ein Sachbezug nur dann steuerpflichtig, wenn er individuell zugeordnet werden kann;
EMP-050;Der Mitarbeiter bekommt die Pendlerpauschale nicht, da § 16 Abs 1 EStG 1988 iVm § 16 Abs 5 EStG 1988 eine Pauschale nur für die Nutzung eines öffentlichen Verkehrsmittels oder eines eigenen Kraftfahrzeugs (nicht jedoch für Fahrräder) vorsieht.;
EMP-051;Der Mitarbeiter hat Anspruch auf die Pendlerpauschale gemäß § 16 Abs. 1 EStG 1988, wenn die Entfernung zwischen Wohnung und Arbeitsstätte mehr als 20 km beträgt. Die Höhe der Pendlerpauschale beträgt für 9 Fahrten im Monat bei einer Entfernung von mehr als 20 km bis 40 km: 0,42 €/km * 2 * 9 = 7,56 € (kleine Pendlerpauschale) oder bei mehr als 40 km: 0,35 €/km * 2 * 9 = 6,30 € (große Pendlerpauschale), wobei die genauen Beträge laut § 16 Abs. 1;
EMP-052;Nein, gemäß § 16 Abs. 1 EStG steht ihr nur die kleine Pendlerpauschale zu, da die Nutzung öffentlicher Verkehrsmittel zumutbar ist und die Entfernung 20 km übersteigt, aber die große Pendlerpauschale nur bei einer Entfernung von mehr als 40 km ohne zumutbare Nutzung öffentlicher Verkehrsmittel gewährt wird.;
EMP-053;Der Chef kann den Yogakurs als steuerfreie Gesundheitsförderung nach § 3 Abs. 1 Z 34 EStG anbieten, wenn der Kurs von einer zertifizierten Yogalehrerin geleitet wird und der Arbeitgeber die Kosten übernimmt. Die Abgrenzung zur alternativmedizinischen Methode ist jedoch nicht immer eindeutig, daher sollte der Chef sicherstellen, dass der Kurs auf wissenschaftlichen Erkenntnissen basiert und nicht als Heilbehandlung angesehen wird (§ 2 Abs. 1 Z 1 und 2 EStG).;
EMP-054;Die private Nutzung eines vom Arbeitgeber zur Verfügung gestellten E-Bikes führt grundsätzlich zu einem steuerpflichtigen Sachbezug, es sei denn, es liegt eine Ausnahme vor. Laut § 3 Abs. 1 Z 16 EStG 1988 ist die private Nutzung von arbeitgebereigener Verkehrsmitteln (z.B. Fahrrädern) bis zu einem bestimmten Ausmaß (aktuell 400 € jährlich) steuerfrei, wenn es sich um eine gelegentliche private Nutzung handelt. Da der Sachbezug des E-Bikes Null beträgt, könnte hier eine relevante Ausnahme vorliegen, jedoch ist dies im Detail von den Umständen abhängig.;
EMP-055;Die Annahme eines geldwerten Vorteils durch das kostenlose Aufladen des E-Bike-Akkus am Arbeitsplatz ist nicht zwangsläufig gegeben. Laut § 3 Abs 1 Z 16 EStG 1988 sind Vorteile aus der unentgeltlichen oder verbilligten Nutzung von betrieblichen Einrichtungen und Anlagen, wie z.B. Parkplätze oder Kantinen, steuerfrei, wenn sie allen Arbeitnehmern des Unternehmens oder einer bestimmten Gruppe von Arbeitnehmern zur Verfügung stehen. Ob dies auch für das Aufladen von E-Bikes gilt, ist im Detail zu prüfen, insbesondere ob es sich um eine allgemeine Einrichtung handelt (§ 3 Abs 1 Z 16 EStG 1988).;
EMP-056;Nein, der Arbeitgeber S ist nicht im Recht, da die Übernahme von Fitnessstudio-Mitgliedschaften nicht explizit als steuerfreie Maßnahme in § 3 Abs. 1 Z 34 EStG genannt ist;
EMP-057;Die Homeoffice-Pauschale kann gemäß § 3 Abs. 1 Z 15 EStG 2022 bis zu 5 Euro pro Tag steuerfrei ausbezahlt werden, jedoch sind 3 Euro pro Tag vereinbart, daher können 3 * 120 = 360 Euro steuerfrei ausbezahlt werden.;
EMP-058;Nein, es liegt kein steuerpflichtiger Sachbezug vor, da die Kosten für das Laden des elektrisch betriebenen Autos, das dem Arbeitnehmer vom Arbeitgeber zur Verfügung gestellt wurde, gemäß § 3 Abs. 1 Z 16 EStG 1988 und Rz 749 EStR 2000 als steuerfreie Aufwandsentschädigung gelten, wenn der Arbeitnehmer den Nachweis über die Kosten erbringt.;
EMP-059;Nein, das stimmt nicht, § 3 Abs. 1 Z 15 EStG idF Abgabenänderungsgesetz 2022 (BGBl I 2022/108) bestimmt, dass für die Privatnutzung eines E-Autos ein Sachbezugswert von Null gilt, jedoch muss der Unternehmer den Privatanteil mittels eines geeigneten Aufteilungsschlüssels ermitteln und als Entnahme deklarieren, § 4 Abs. 4 EStG.;
EMP-060;Das ist korrekt, § 4c SachbezugsVO regelt, dass das kostenlose oder verbilligte Laden von Elektrofahrzeugen am Arbeitsplatz als Sachbezug mit einem Wert von Null anzusetzen ist, was bedeutet, dass es steuerfrei ist.;
EStG-23-001;Die Frage, ob es sich um eine private Vermögensverwaltung oder einen Gewerbebetrieb handelt, richtet sich nach § 2 Abs. 1 UStG und der Definition des § 140 BAO. Da der Sammler regelmäßig und über einen längeren Zeitraum (drei Jahre) Teile seiner Sammlung verkauft, um seinen Lebensunterhalt zu finanzieren, könnte dies auf eine nachhaltige und damit gewerbliche Tätigkeit hindeuten. Die Abgrenzung zwischen privater Vermögensverwaltung und Gewerbebetrieb ist jedoch von den Umständen des Einzelfalls abhängig, insbesondere von der Häufigkeit, dem Umfang und der Dauer der Verkäufe sowie der Absicht, einen Gewinn zu erzielen (§ 2 Abs. 1 UStG).;
EStG-23-002;Ja, die Einkünfte aus dem Hardware-Verkauf sind als Einkünfte aus Gewerbebetrieb gemäß § 2 Abs. 1 Z 1 EStG einzustufen, da der Verkauf von Hardware-Komponenten einen wesentlichen Teil des Gesamtumsatzes ausmacht und somit eine nachhaltige und gewerbliche Tätigkeit darstellt.;
EStG-23-003;Nein, es handelt sich nicht um Einkünfte aus Gewerbebetrieb im Sinne des § 23 EStG, da die objektive Prognose einen fehlenden Gesamtwertüberschuss ergibt, § 15 Abs. 1 S. 1 EStG, R 15.2 Abs. 1 S. 1 EStR.;
EStG-23-004;Nein, es liegt kein Gewerbebetrieb im Sinne des § 23 EStG vor, da die Tätigkeit des Handwerkers nicht mit der Absicht der Gewinnerzielung ausgeübt wird (§ 2 Abs 1 EStG) und es sich um eine private, nicht gewerbliche Tätigkeit handelt, die lediglich für enge Verwandte erbracht wird;
EStG-23-005;Nein, das ist nicht korrekt, da es sich aufgrund der Weisungsgebundenheit, der festen Arbeitszeiten und der Nutzung von Betriebsmitteln der Werbeagentur um Einkünfte aus nichtselbstständiger Arbeit gemäß § 25 EStG handelt.;
EStG-23-006;Die Tätigkeit ist als Gewerbebetrieb gemäß § 23 EStG einzustufen, da die Parzellierung und der Verkauf von acht Bauplätzen innerhalb von 12 Monaten eine nachhaltige und gewerbliche Tätigkeit darstellt, insbesondere wenn die Erschließung auf eigene Kosten erfolgte (§ 23 Abs. 1 Z 1 lit. b EStG).;
EStG-23-007;Die Einkünfte aus dem Zukaufgeschäft sind als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG einzustufen, da der Umfang des Zukaufs (über 25 % des Umsatzes) eine wesentliche Ergänzung des Heurigenbetriebs darstellt und somit eine gewerbliche Tätigkeit vorliegt (§ 22 Abs. 1 Z 1 lit. b EStG, R 212 EStR).;
EStG-23-008;Die Tätigkeit der Influencerin ist als gewerblich zu qualifizieren, da sie mit der Absicht nachhaltiger Gewinnrealisierung am Markt auftritt und selbstständig tätig ist (§ 2 Abs. 1 EStG). Die Einnahmen aus kostenlos erhaltenen Produkten und Geldzahlungen für Product Placements stellen Einkünfte aus Gewerbebetrieb gemäß § 23 EStG dar.;
EStG-23-009;Die Tätigkeit des IT-Enthusiasten kann als Gewerbebetrieb nach § 23 EStG eingestuft werden, da er mit der Absicht, einen Gewinn zu erzielen, tätig ist und die Tätigkeit nachhaltig ausgeübt wird (§ 23 Abs. 1 EStG). Die tägliche Wartung und der regelmäßige Verkauf der geschürften Coins sprechen für eine nachhaltige und gewerbliche Tätigkeit.;
EStG-23-010;Die Tätigkeit des Privatanlegers ist als Gewerbebetrieb gemäß § 23 EStG einzustufen, da er seine Tätigkeit wie ein Unternehmer ausübt (regelmäßig, nachhaltig, mit Gewinnerzielungsabsicht), insbesondere durch die Nutzung von professioneller Software, ein gemietetes Büro und die Verwendung von Bankkrediten zur Finanzierung von Käufen, § 15 Abs. 2 EStG.;
EStG-23-011;Die Verluste sind gemäß § 15 Abs. 2 EStG i.V.m. § 23 EStG nicht berücksichtigungsfähig, da es sich um eine steuerrechtlich unbeachtliche Liebhaberei handelt, da die Tätigkeit nicht mit der Absicht, einen Gewinn zu erzielen, ausgeübt wird (§ 15 Abs. 2 EStG).;
EStG-23-012;Die Tätigkeit des Versicherungsmaklers als Tippgeber für Immobilienverkäufe könnte als gewerbliche Tätigkeit gemäß § 23 EStG iVm § 2 Abs 1 Z 2 EStG und § 6 Abs 1 EStG zu werten sein, wenn es sich um eine nachhaltige und mit der Absicht der Gewinnerzielung ausgeübte Tätigkeit handelt;
EStG-23-013;Die Frage, ob es sich um eine private Vermögensverwaltung oder einen Gewerbebetrieb handelt, hängt von der Nachhaltigkeit und der Gewinnerzielungsabsicht ab. Laut § 15 Abs. 2 EStG i.V.m. § 23 EStG kann bei einer nachhaltigen und mit Gewinnerzielungsabsicht betriebenen Tätigkeit ein Gewerbebetrieb vorliegen. Da der Uhrenliebhaber systematisch und wiederholt (ca. 15 Transaktionen pro Jahr) mit Gewinnerzielungsabsicht handelt, könnte ein Gewerbebetrieb gemäß § 23 EStG vorliegen;
EStG-23-014;Ja, die Einkünfte aus dem Verlagsgeschäft sind als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG einzustufen, da der Fachverlag eine selbstständige, nachhaltige und mit der Absicht der Gewinnerzielung unternommene Tätigkeit darstellt, die eine gewisse organisatorische und finanzielle Ausstattung erfordert (§ 2 Abs 1 Z 2 EStG, § 23 EStG).;
EStG-23-015;Die Tätigkeit des Autoliebhabers ist als Gewerbebetrieb gemäß § 23 EStG einzustufen, da die Wiederholung und Systematik des Aufkaufs, der Restaurierung und des Verkaufs von Oldtimern sowie die Absicht, daraus den Lebensunterhalt zu bestreiten, auf eine nachhaltige und gewerbliche Tätigkeit hinweisen (§ 23 Abs. 1 EStG).;
EStG-23-016;Nein, es liegt kein Gewerbebetrieb gemäß § 23 EStG vor, da die Vermietung der Oldtimer nicht mit der erforderlichen Gewinnerzielungsabsicht betrieben wird (§ 23 Abs. 1 EStG). Die fehlende Gewinnerzielungsabsicht ergibt sich aus den hohen laufenden Kosten, die durch die Einnahmen nicht gedeckt sind.;
EStG-23-017;Die Annahme eines Gewerbebetriebs gemäß § 23 EStG iVm § 2 Abs 1 EStG könnte hier gegeben sein, da der Student durch die regelmäßigen (40 Transaktionen pro Jahr) und systematischen (unter Ausnutzung von Preisalgorithmen) Verkäufe mit erheblichem Gewinnaufschlag (200 %) eine nachhaltige und gewinnorientierte Tätigkeit ausübt, die über eine reine private Vermögensverwaltung hinausgeht (§ 2 Abs 1 EStG).;
EStG-23-018;Die Tätigkeit der Modeexpertin könnte als gewerbliche Tätigkeit gemäß § 23 EStG (Gewerbebetrieb) eingestuft werden, da sie planmäßig und mit der Absicht, einen Gewinn zu erzielen, limitierte Designertaschen aufkauft und nach einer kurzen Haltefrist weiterverkauft. Die regelmäßigen Transaktionen (ca. 12 pro Jahr) und die gezielte Auswahl von Taschen, von denen bekannt ist, dass sie im Wert steigen, deuten auf eine nachhaltige und gewinnorientierte Tätigkeit hin. § 23 Abs. 1 EStG definiert einen Gewerbebetrieb als eine selbstständige nachhaltige Betätigung, die mit der Absicht, einen Gewinn zu erzielen, un;
EStG-23-019;Die Tätigkeit des IT-Beraters ist als Gewerbebetrieb gemäß § 23 EStG einzustufen, da er planmäßig und gezielt mit der Absicht der Wertsteigerung und des Weiterverkaufs handelt, was eine nachhaltige und gewinnorientierte Tätigkeit darstellt (§ 23 Abs. 1 EStG).;
EStG-23-020;Die Tätigkeit des Sammlers ist als Gewerbebetrieb gemäß § 23 EStG einzustufen, da die wiederkehrenden und systematischen Verkäufe (jährlich etwa 25) sowie der erhebliche Aufschlag von 150 % auf den ursprünglichen Kaufpreis darauf hindeuten, dass die Tätigkeit mit der Absicht der Gewinnerzielung betrieben wird und somit eine nachhaltige und planmäßige Tätigkeit vorliegt (§ 23 Abs. 1 EStG).;
EStG-23-021;Nein, es handelt sich dabei um Einkünfte aus Gewerbebetrieb gemäß § 15 EStG, da der Kommanditist Mitunternehmer ist und die Zinsen als Teil seiner gewerblichen Tätigkeit zu betrachten sind;
EStG-23-022;Nein, das ist nicht korrekt. Als OG-Gesellschafter erzielt er Einkünfte aus Gewerbebetrieb gemäß § 2 Abs. 1 Z 2 EStG, da die Vermietung des Gebäudes an die OG eine betriebliche Tätigkeit darstellt und somit keine Einkünfte aus Vermietung gemäß § 2 Abs. 1 Z 6 EStG sind.;
EStG-23-023;Nein, gemäß § 99 EStG sind Einkünfte aus selbstständiger Arbeit (hier: Geschäftsführertätigkeit) nicht lohnsteuerpflichtig;
EStG-23-024;Ja, der Veräußerungsgewinn ist gemäß § 16 EStG als gewerbliche Einkünfte zu versteuern, es sei denn, es besteht eine Ausnahme nach § 16 Abs. 4 EStG (Betriebsveräußerung im Rahmen der Altersvorsorge).;
EStG-23-025;Ja, gemäß § 23 Abs. 1 EStG ist die Vermietung von 8 Eigentumswohnungen als gewerbliche Tätigkeit anzusehen, da sie selbständig, nachhaltig und mit Gewinnabsicht ausgeübt wird und somit die Voraussetzungen für eine gewerbliche Tätigkeit erfüllt sind.;
EStG-23-026;Nein, gemäß § 15 Abs. 1 EStG sind die Gewinnanteile eines Kommanditisten stets Einkünfte aus Gewerbebetrieb, unabhängig von seiner Beteiligung am Management.;
EStG-23-027;Nein, ein einmaliger Verkauf von alten Möbeln auf einem Flohmarkt mit einem Gewinn von 200 € erfüllt nicht die Voraussetzungen für einen Gewerbebetrieb nach § 23 EStG, da es an der Nachhaltigkeit und der Gewinnerzielungsabsicht fehlt.;
EStG-23-028;Nein, es handelt sich dabei um Einkünfte aus Gewerbebetrieb gemäß § 15 Abs. 1 EStG, da der Komplementär als Mitunternehmer der KG tätig ist und der Pkw für betriebliche Zwecke überlassen wird;
EStG-23-029;Nein, gemäß § 23 Z 1 EStG muss die Tätigkeit auch mit der Absicht ausgeübt werden, einen Gewinn zu erzielen, und es müssen die Merkmale eines wirtschaftlichen Geschäftsbetriebs vorliegen;
EStG-23-030;Nein, § 23 EStG ist nicht anwendbar, da es sich beim Gewinnanteil des stillen Gesellschafters um Einkünfte aus Gewerbebetrieb nach § 15 EStG handelt, nicht um Einkünfte aus Kapitalvermögen;
EStG-23-031;Ja, gemäß § 16 EStG gilt die Einstellung eines Betriebs als Betriebsaufgabe, wobei ein allfälliger Aufgabegewinn als Einkünfte aus Gewerbebetrieb (§ 2 Abs. 1 Z 1 EStG) zu versteuern ist.;
EStG-23-032;Nein, gemäß § 23 EStG müssen lediglich die Gewinnanteile des Kommanditisten als Einkünfte aus Gewerbebetrieb versteuert werden, während der Komplementär seine Gewinnanteile als Einkünfte aus selbstständiger Arbeit gemäß § 2 Abs. 1 Z 2 EStG und § 15 EStG versteuert, jedoch sind die Gewinnanteile des Komplementärs als Einkünfte aus Gewerbebetrieb zu qualifizieren, § 15 Abs. 1 EStG.;
EStG-23-033;Nein, laut § 2 Abs 1 Z 1 GewO 1994 und der dazu ergangenen Judikatur (zB VwGH 20.10.2011, 2009/04/0095) ist Fotografie als gewerbliche Tätigkeit einzustufen, wenn sie nachhaltig und mit Gewinnabsicht ausgeübt wird.;
EStG-23-034;Nein, das stimmt nicht, da § 2 Abs 1 Z 1 lit a EStG (Einkommensteuergesetz) auch geistige Tätigkeiten als Gewerbebetrieb einstuft, wenn sie nachhaltig und mit Gewinnabsicht ausgeübt werden.;
EStG-23-035;Der Gewinnanteil des Kommanditisten fällt unter § 23 EStG, da es sich um Einkünfte aus Gewerbebetrieb handelt, die nicht aus selbstständiger Arbeit stammen (§ 23 Abs. 1 Z 1 EStG).;
EStG-23-036;Die Beteiligung am allgemeinen wirtschaftlichen Verkehr gemäß § 2 Abs. 1 UStG 1994 erfordert, dass ein Unternehmer Leistungen nach außen erbringt, die typischerweise auch von anderen Unternehmern erbracht werden. Da die Leistungen hier ausschließlich innerhalb der Familie ohne jedes Auftreten nach außen erbracht werden, fehlt die Beteiligung am allgemeinen wirtschaftlichen Verkehr, vgl. § 2 Abs. 1 UStG 1994.;
EStG-23-037;Nein, das alleinige Schreiben von Artikeln für Zeitungen reicht nicht aus, um eine freiberufliche Tätigkeit als Schriftsteller anzunehmen;
EStG-23-038;Nein, das stimmt nicht, da die Tätigkeit als Steuerberater gemäß § 2 Abs. 1 StBerG i.V.m. § 15 Abs. 2 EStG als freiberufliche Tätigkeit gilt und nicht als Gewerbebetrieb.;
EStG-23-039;Ja, liegen vor, § 2 Abs. 1 Z 1 EStG, da die Tätigkeit als Arzt als gewerblich gilt.;
EStG-23-040;Nein, das stimmt nicht, da die Tätigkeit im Hofladen als gewerbliche Tätigkeit gemäß § 2 Abs. 1 UStG iVm § 23 EStG zu qualifizieren ist, wenn sie nicht bloß eine Nebenleistung zur landwirtschaftlichen Produktion darstellt;
EStG-23-041;Die Einkünfte sind als Einkünfte aus Gewerbebetrieb gemäß § 2 Abs. 1 Z 1 EStG zu werten, wenn die Tätigkeit mit der Absicht ausgeübt wird, einen Gewinn zu erzielen und die Tätigkeit als nachhaltig und selbstständig anzusehen ist. Da die Privatperson nur einmalig ein Haus saniert und verkauft hat, könnte es sich um eine nicht wiederholte Tätigkeit handeln, die nicht als gewerblich anzusehen ist (§ 140 EStG).;
EStG-23-042;Nein, die Einkünfte aus dem kommerziellen Hochseilklettergarten fallen nicht unter die Einkünfte aus Land- und Forstwirtschaft gemäß § 2 Abs. 1 LStG, da es sich um eine selbstständige gewerbliche Tätigkeit handelt, die nicht unmittelbar mit der Land- und Forstwirtschaft zusammenhängt (§ 5 Abs. 1 LStG).;
EStG-23-043;"Nein, das ist nicht korrekt. Die Tätigkeit als Fußpflegerin und Nageldesignerin fällt unter § 4 Abs 1 Z 16 EStG (Einkommensteuergesetz) als sogenannte ""kleine"" oder ""sonstige"" Selbstständige, es handelt sich dabei um keine freiberufliche Tätigkeit im Sinne des § 15 EStG, da es an der erforderlichen wissenschaftlichen oder künstlerischen Ausbildung fehlt.";
EStG-23-044;Ja, die Mieteinkünfte der Kommanditistin aus der Vermietung der Lagerhalle an die KG sind Einkünfte aus Vermietung und Verpachtung gemäß § 21 Abs. 1 EStG.;
EStG-23-045;Nein, es liegt kein Gewerbebetrieb nach § 23 EStG vor, da die Verkaufserlöse die Materialkosten nicht decken und die Tätigkeit offensichtlich aus persönlicher Neigung und nicht mit der Absicht der Gewinnerzielung ausgeübt wird (§ 23 Abs. 1 EStG, Rz 23 EStR).;
EStG-23-046;Die Gewinnanteile eines atypisch stillen Gesellschafters sind als Einkünfte aus Gewerbebetrieb gemäß § 15 Abs. 1 EStG zu versteuern, da er am Gewinn, Verlust und den stillen Reserven beteiligt ist und somit eine Mitunternehmerstellung einnimmt.;
EStG-23-047;Nein, die Zinsen sind keine Einkünfte aus Gewerbebetrieb nach § 23 Z 2 EStG, da die Ehefrau nicht an der OG beteiligt ist und die Zinsen aus einem privaten Darlehen stammen (§ 20 Abs 1 Z 1 EStG);
EStG-23-048;Ja, der Hobbygärtner erfüllt das Merkmal der Beteiligung am allgemeinen wirtschaftlichen Verkehr gemäß § 2 Abs. 1 UStG, da er durch den Selbstbedienungsautomaten Waren (Marmelade) an eine unbestimmte Vielzahl von Personen (Passanten) anbietet und somit am Markt teilnimmt.;
EStG-23-049;Die Frage, ob der Verkauf von Merchandise-Artikeln als Gewerbebetrieb zu werten ist, hängt von der Beurteilung der Tätigkeit als Künstler ab. Gemäß § 2 Abs. 1 EStG liegt ein Gewerbebetrieb vor, wenn eine selbstständige nachhaltige Tätigkeit mit der Absicht, Gewinn zu erzielen, ausgeübt wird. Da die Band freiberuflich als Künstler tätig ist und der Merchandise-Verkauf in engem Zusammenhang mit ihrer künstlerischen Tätigkeit steht, könnte dieser als unselbstständiger Teil ihrer Haupttätigkeit angesehen werden (§ 3 Abs. 1 EStG). Allerdings kann bei einem Umsatzanteil von 50 % eine wirtschaftliche Abhängigkeit vom Merchandise-Ver;
EStG-23-050;Nein, die Weisungsgebundenheit im Rahmen eines Franchise-Systems führt nicht automatisch zum Fehlen der Selbstständigkeit iSd § 23 EStG;
EStG-23-051;Nein, das stimmt nicht. Laut § 2 Abs. 1 UStG (UmgrStG) bzw. § 3 Abs. 1 EStG (Einkommensteuergesetz) kann auch ein einmaliges, groß angelegtes Musikfestival als nachhaltige Tätigkeit und damit als Gewerbebetrieb qualifizieren, wenn es sich als Teil einer wirtschaftlichen Tätigkeit darstellt. Nachhaltigkeit iSd § 2 EStG erfordert nicht zwingend eine zeitliche Dauer, sondern vielmehr eine auf Dauer angelegte wirtschaftliche Tätigkeit.;
EStG-23-052;Die Tätigkeit als professioneller E-Sportler und Streamer kann als gewerbliche Tätigkeit i.S.d. § 23 EStG qualifiziert werden, wenn die Voraussetzungen der Nachhaltigkeit (§ 23 Abs. 1 Z 1 EStG) und der Gewinnerzielungsabsicht (§ 23 Abs. 1 Z 2 EStG) vorliegen;
EStG-23-053;Die Tätigkeit der Pensionistin könnte als Gewerbebetrieb gemäß § 2 Abs. 1 UStG (UmgrStG) bzw. § 20 EStG (Einkommensteuergesetz) eingestuft werden, wenn sie die Kriterien der Nachhaltigkeit und Gewinnerzielungsabsicht erfüllt. Die Nachhaltigkeit könnte durch die wiederkehrende Tätigkeit auf dem Weihnachtsmarkt und die Gewinnerzielungsabsicht durch den erheblichen Gewinn indiziert werden. Jedoch ist zu prüfen, ob die Tätigkeit als gelegentlich und damit nicht als Gewerbebetrieb zu qualifizieren ist (§ 20 Abs. 1 EStG).;
EStG-23-054;Nein, gemäß § 2 Abs 1 Z 1 und Z 2 EStG sind die Einkünfte aus der Beteiligung an einer OG (Gewinneinkünfte) und die Einkünfte aus nichtselbstständiger Arbeit (Lohnsteuer) gesondert zu beurteilen;
EStG-23-055;Die Zahlungen stellen Einkünfte aus Gewerbebetrieb dar, da es sich um eine Veräußerungsrente handelt, die als nachträgliche Einkünfte aus Gewerbebetrieb gemäß § 24 EStG iVm § 16 EStG zu qualifizieren sind.;
EStG-23-056;Die Tätigkeit des IT-Angestellten fällt unter § 2 Abs. 1 UStG als Gewerbebetrieb, da die Zucht und der Verkauf von Rassekatzen mit der Absicht der Gewinnerzielung betrieben werden und die Einnahmen die Kosten dauerhaft übersteigen. Die Abgrenzung zur Land- und Forstwirtschaft nach § 2 Abs. 1 UStG iVm § 13 EStG ist nicht gegeben, da die Tätigkeit nicht den Charakter einer land- oder forstwirtschaftlichen Nutzung hat.;
EStG-23-057;Nein, die Einkünfte aus dem Verkauf des Zauberwürfels sind als Einkünfte aus Gewerbebetrieb gemäß § 2 Abs. 1 Z 1 EStG zu qualifizieren, da es sich um eine nachhaltige, mit der Absicht der Gewinnerzielung unternommene Tätigkeit handelt, die nicht als selbstständige Arbeit iSd § 2 Abs. 1 Z 3 EStG gilt.;
EStG-23-058;Es liegt ein Gewerbebetrieb vor, § 2 Abs 1 UStG, da die Tätigkeit des Nachhilfelehrers als selbstständige nachhaltige und mit der Absicht der Gewinnerzielung unternommene Tätigkeit anzusehen ist;
EStG-23-059;Die Vercharterung der Luxusyacht kann einen Gewerbebetrieb nach § 23 EStG begründen, wenn die Yacht nachhaltig und mit der Absicht, einen Gewinn zu erzielen, verchartert wird. Die Höhe der Betriebs- und Liegeplatzkosten im Vergleich zu den Chartereinnahmen lässt jedoch Zweifel an der Gewinnerzielungsabsicht aufkommen. Eine definitive Beurteilung erfordert eine Prüfung der Gesamtumstände, insbesondere der privaten Nutzung und der Buchführung. § 23 EStG.;
