id,prompt,rougeL_Model1_API_Llama70B,rougeL_Model2_Finetuned_Gemma2B,rougeL_Model3_RAG_Gemma2B
EMP-005,"Ein Manager erhält bei seinem Ausscheiden eine freiwillige Abgangsentschädigung. Er behauptet, dies sei kein ""Lohn"", da er zum Zeitpunkt der Auszahlung gar nicht mehr arbeitet. Sind solche Bezüge steuerpflichtig?",1.0,0.12923076923076923,0.11570247933884295
EMP-006,"Ein Arbeitgeber übernimmt die Kosten für ein Masterstudium eines Angestellten, das in engem Zusammenhang mit dessen beruflicher Tätigkeit steht. Muss der Angestellte die übernommenen Studiengebühren als Sachbezug versteuern?",1.0,0.2018927444794953,0.19305019305019305
EMP-007,"Ein Außendienstmitarbeiter erhält für eine Dienstreise Taggelder in Höhe von 26,40 € pro Tag. Er fragt sich, ob er diesen Betrag in seiner Steuererklärung als Einkommen versteuern muss.",1.0,0.08934707903780069,0.13934426229508196
EMP-008,Ein Arbeitgeber zahlt für alle Mitarbeiter jährlich 300 € in eine freiwillige Pensionskasse ein. Ist dieser Beitrag für den Mitarbeiter unmittelbar als Lohn zu versteuern?,1.0,0.21993127147766323,0.17733990147783252
EMP-009,Ein Mitarbeiter wird von Wien nach Salzburg versetzt. Der Arbeitgeber übernimmt die Kosten für das Umzugsunternehmen direkt. Muss der Mitarbeiter diesen Vorteil als Gehaltsteil versteuern?,1.0,0.14678899082568805,0.11814345991561181
EMP-010,Ein Unternehmen zahlt einer langjährigen Mitarbeiterin zum 25-jährigen Dienstjubiläum eine Prämie von 2.000 € in bar aus. Ist diese Zahlung steuerfrei?,1.0,0.1772853185595568,0.17886178861788618
EMP-011,"Ein Arbeitnehmer nutzt seinen privaten PKW für eine Dienstreise und erhält vom Arbeitgeber 0,42 € pro gefahrenem Kilometer (amtliches Kilometergeld). Muss er diese Entschädigung versteuern?",1.0,0.13818181818181818,0.1797752808988764
EMP-012,"Ein Sicherheitsunternehmen stellt seinen Mitarbeitern Uniformen mit Firmenlogo zur Verfügung, die während des Dienstes getragen werden müssen. Stellt der Wert dieser Kleidung ein steuerpflichtiges Einkommen für die Mitarbeiter dar?",1.0,0.16111111111111112,0.13793103448275862
EMP-013,Ein Bankangestellter vermittelt in seiner Freizeit seinem Arbeitgeber einen neuen Großkunden und erhält dafür eine einmalige Vermittlungsprovision. Fällt diese unter die Einkünfte aus nichtselbständiger Arbeit?,1.0,0.2165242165242165,0.2123287671232877
EMP-014,Ein Mechaniker muss sein eigenes Werkzeug für die Arbeit im Betrieb verwenden und erhält dafür eine monatliche Pauschale als Abnutzungsentschädigung. Ist diese Pauschale lohnsteuerpflichtig?,1.0,0.2105263157894737,0.20338983050847456
EMP-015,"Ein Arbeitgeber kauft für seine Angestellte ein ""Klimaticket Österreich"", damit sie sowohl zur Arbeit pendeln als auch privat damit fahren kann. Muss die Angestellte das Ticket als Sachbezug versteuern?",1.0,0.12994350282485875,0.13745704467353953
EMP-016,"Bei Beendigung eines Arbeitsverhältnisses werden der Arbeitnehmerin 15 nicht verbrauchte Urlaubstage als ""Urlaubsersatzleistung"" ausgezahlt. Handelt es sich hierbei um Arbeitseinkommen im Sinne des Gesetzes?",1.0,0.16470588235294115,0.18779342723004694
EMP-017,"Ein Arbeitgeber zahlt seinem Mitarbeiter für die Arbeit im Homeoffice 3 € pro Tag (für maximal 100 Tage im Jahr), um Kosten für Strom und Internet abzugelten. Muss der Mitarbeiter diese 300 € versteuern?",1.0,0.15635179153094464,0.15000000000000002
EMP-018,"Ein ehemaliger Arbeiter bezieht eine Alterspension von der Pensionsversicherungsanstalt (PVA). Er ist der Meinung, dass dies kein ""Arbeitseinkommen"" mehr sei, da er nicht mehr aktiv arbeitet. Fallen diese Bezüge unter § 25 EStG?",1.0,0.16611295681063123,0.18823529411764706
EMP-019,Ein IT-Techniker erhält von seinem Arbeitgeber ein hochwertiges Notebook. Er darf dieses ausdrücklich auch privat für Spiele und Streaming nutzen. Muss er für diesen privaten Nutzungsvorteil einen Sachbezug nach § 25 versteuern?,1.0,0.14241486068111456,0.12830188679245283
EMP-020,"Eine Kassiererin in einem Supermarkt erhält monatlich 30 € als ""Mankogeld"", um etwaige Differenzen in der Kasse auszugleichen. Sie fragt sich, ob dieser Fixbetrag als Teil ihres steuerpflichtigen Gehalts gewertet wird.",1.0,0.1706484641638225,0.1803921568627451
EMP-021,Zählen Pensionszusagen auch zu meinem Arbeitslohn (Einkünften aus nichtselbständiger Arbeit)?,1.0,0.20689655172413793,0.2196078431372549
EMP-022,Gelten Zahlungen aus einer ungarischen Unfallversicherung ebenfalls als Einkünfte aus nichtselbständiger Arbeit?,1.0,0.2023809523809524,0.1504424778761062
EMP-023,Zählt Krankengeld auch als Arbeitslohn?,1.0,0.1375,0.1391304347826087
EMP-024,Wenn ein angestellter Rechtsanwalt während einer Krankheit Zahlungen aus dem Unterstützungssystem der Rechtsanwaltskammer erhält – zählen diese als Arbeitslohn?,1.0,0.18443804034582134,0.1704035874439462
EMP-025,Wenn ein Unternehmer Zahlungen aus einer Versorgungs- oder Unterstützungseinrichtung erhält – wann gelten diese als Arbeitslohn?,1.0,0.14754098360655737,0.16783216783216784
EMP-026,Ein österreichischer Arbeitnehmer geht in Pension und erhält Zahlungen aus einer inländischen Pensionskasse. Sind diese voll steuerpflichtig?,1.0,0.15584415584415584,0.13953488372093023
EMP-027,Ein Geschäftsführer hält 15 % der Firmenanteile und hat selbst Beiträge in die Pensionskasse der Firma eingezahlt. Wie werden die Auszahlungen versteuert?,1.0,0.1895424836601307,0.16470588235294115
EMP-028,"Eine Auszahlung aus der Pensionskasse enthält Beiträge, für die der Arbeitnehmer früher eine staatliche Prämie nach § 108a erhalten hat. Sind diese Anteile steuerpflichtig?",1.0,0.18300653594771243,0.24489795918367344
EMP-029,Wenn eine Auszahlung aus der Pensionskasse sowohl steuerpflichtige als auch steuerfreie Bestandteile enthält – wie wird der steuerpflichtige Teil ermittelt?,1.0,0.18122977346278318,0.13157894736842105
EMP-030,"Ein ehemaliger Mitarbeiter erhält regelmäßige Zahlungen aus einer betrieblichen Privatstiftung, die von seinem ehemaligen Arbeitgeber gegründet wurde. Sind diese Zahlungen steuerpflichtig?",1.0,0.15028901734104047,0.17454545454545456
EMP-031,"Ein ehemaliger Geschäftsführer erhält nach seiner Pensionierung eine einmalige „Dankeszahlung“ aus dem Pensionsfonds der Firma, ohne vertraglichen Anspruch. Zählt diese Zahlung trotzdem als Arbeitslohn?",1.0,0.12672176308539945,0.16216216216216214
EMP-032,"Ein Arbeitnehmer ist teilweise in Pension und arbeitet noch einen Tag pro Woche, während er gleichzeitig eine Pension aus der gesetzlichen Sozialversicherung bezieht. Wie wird das versteuert?",1.0,0.2064516129032258,0.16379310344827583
EMP-033,Eine Wirtschaftskammer zahlt der Witwe eines Unternehmers eine monatliche Hinterbliebenenpension. Ist das für sie Arbeitslohn?,1.0,0.17663817663817663,0.11952191235059763
EMP-034,"Ein Manager eines Start‑ups hält 10 % der Unternehmensanteile, hat aber keinen formellen Arbeitsvertrag. Sind seine laufenden Vergütungen Einkünfte aus nichtselbständiger Arbeit?",1.0,0.1702127659574468,0.20066889632107024
EMP-035,Ein Arbeitnehmer erhält nach der Insolvenz seines Arbeitgebers eine Auszahlung aus dem Insolvenz‑Entgelt‑Fonds. Ist das steuerpflichtiger Arbeitslohn?,1.0,0.21402214022140223,0.24154589371980675
EMP-036,"Eine Unternehmensstiftung zahlt ehemaligen Mitarbeitern, die über 30 Jahre beschäftigt waren, jährlich einen „Treuebonus“. Ist das steuerpflichtig?",1.0,0.11692307692307692,0.12318840579710146
EMP-037,"Eine Person erhält ein arbeitsunabhängiges Einkommensersatzgeld, das nicht von einem bestimmten Arbeitgeber stammt. Fällt das unter § 25 EStG 1988?",1.0,0.11042944785276074,0.15463917525773196
EMP-038,Eine Person bezieht sowohl eine gesetzliche österreichische Pension als auch zusätzliche Unterstützungsleistungen aus einer Kammer‑Versorgungseinrichtung. Werden beide gleich versteuert?,1.0,0.29467084639498436,0.22857142857142856
EMP-039,"Ein langjähriger Mitarbeiter verstirbt, und das Unternehmen überweist seine ausstehende Gehaltszahlung an seine Ehefrau. Wie ist diese Zahlung steuerlich zu behandeln?",1.0,0.19047619047619047,0.16216216216216217
EMP-040,"Eine Arbeitnehmerin erhält Pensionszahlungen, die teils aus ihren eigenen Beiträgen, teils aus Arbeitgeberbeiträgen stammen. Sind beide Teile steuerpflichtig?",1.0,0.1753246753246753,0.1925925925925926
EMP-041,Die Firma XY stellt dem Mitarbeiter A eine Wohnung zur Verfügung. Diese Leistung wird als Sachbezug gesehen. Der Wert des Sachbezugs wird über den ursprünglichen Anschaffungswert in der Höhe von 600.000€ berechnet?,1.0,0.152046783625731,0.13157894736842102
EMP-042,Mitarbeiter H arbeitet jeden Montag und Dienstag im Homeoffice. Für diese Tage bekommt er von Arbeitgeber A jeweils einen 5 € Gutschein. Ist dieser Gutschein steuerfrei?,1.0,0.16111111111111112,0.16033755274261605
EMP-043,"Ein Gesellschafter mit einer Beteiligung von über 25% an einem Unternehmen bekommt ein Elektroauto sowohl für private als auch berufliche Fahrten zur Verfügung gestellt. Da er das Auto auch privat nutzt, müssen die Privatfahrten als steuerpflichtiger Sachbezug angesetzt werden?",1.0,0.14983713355048858,0.18536585365853658
EMP-044,Ein Arbeitnehmer bekommt für berufliche Zwecke ein Auto welches mit Benzin betrieben wird zur Verfügung gestellt. Zusätzlich bekommt der Mitarbeiter 50€ pro Monat zum Tanken. Der Arbeitnehmer verdient 8.000€ im Jahr. Wie berechnet man die Höhe des Sachbezugs des Arbeitnehmers?,1.0,0.15916955017301038,0.10878661087866108
EMP-045,"Arbeitgeberin A stellt ihrer Mitarbeiterin B anstelle der jährlichen Gehaltserhöhung von 1.095 € ein Klimaticket im gleichen Wert zur Verfügung. Da das Klimaticket grundsätzlich steuerfrei ist, liegt kein steuerpflichtiger Arbeitslohn vor?",1.0,0.1348314606741573,0.2380952380952381
EMP-046,"Arbeitgeberin A bezahlt ihrer Mitarbeiterin B das Klimaticket Österreich im Wert von 1.095 € jährlich. B pendelt von Mattersburg nach Wien und hat Anspruch auf ein Pendlerpauschale von 2.016 € pro Jahr. Da das Klimaticket steuerfrei ist, bleibt die volle Pendlerpauschale erhalten. Stimmt das?",1.0,0.16568047337278108,0.15384615384615385
EMP-047,"Mitarbeiter B ist Installateur und fährt täglich mit einem Kastenwagen, mit festverbeuaten Werkzeugregalen und Baustoffen im Ladebereich, von der Arbeit nach Hause. Der Arbeitgeber muss für diese Fahrten keinen Sachbezug ansetzen?",1.0,0.1452145214521452,0.15081967213114758
EMP-048,Arbeitgeber A schafft für seinen Mitarbeiter B eine Ladestation im Wert von 2.500 € an und lässt sie beim Arbeitnehmer zuhause installieren. Die Nutzung ist vertraglich auf das Firmenfahrzeug beschränkt. Wie hoch ist der steuerpflichtige Sachbezug?,1.0,0.20370370370370372,0.1511111111111111
EMP-049,"Arbeitgeber A ersetzt seinem Mitarbeiter B die Kosten für das Laden des Firmen-E-Autos zuhause. B hat eine Ladestation, die jedoch nicht in der Lage ist, die Lademenge eindeutig dem Firmenfahrzeug zuzuordnen. Der Arbeitgeber ersetzt ihm pauschal 50 € pro Monat. Liegt ein steuerpflichtiger Sachbezug vor?",1.0,0.1379310344827586,0.14285714285714285
EMP-050,"Mitarbeiter B bekommt von seinem Arbeitgeber ein Firmenauto, welches er auch für Fahrten zwischen Wohnung und Arbeitsplatz nutzen darf. An manchen Tagen fährt er auch mit seinem privaten E-Bike zur Arbeit. Er beantragt Pendlerpauschale für die Tage an denen er mit dem E-Bike zur Arbeit fährt. Bekommt der Mitarbeiter diese?",1.0,0.13166144200626959,0.2690909090909091
EMP-051,Ein Mitarbeiter ist Teilzeit angestellt und fährt 9-mal im Monat zum Arbeitsplatz. Hat dieser Mitarbeiter Anspruch auf die Pendlerpauschale und falls ja in welcher Höhe?,1.0,0.18497109826589594,0.23188405797101447
EMP-052,Mitarbeiterin B pendelt jeden Tag 25 km zu ihrem Arbeitsplatz. Die Nutzung öffentlicher Verkehrsmittel für diese Strecke ist zumutbar. Die Mitarbeiterin beantragt die volle Pendlerpauschale. Steht ihr diese zu?,1.0,0.16393442622950818,0.21212121212121213
EMP-053,"In der Firma XY will der Chef seinen Mitarbeitern einen wöchentlichen Yogakurs mit einer zertifizierten Yogalehrerin im Büro organisieren. Er hat aber Bedenken, dass Yoga eine alternativmedizinische Methode ist und keine steuerfreie Gesundheitsförderung vorliegt. Was kann er machen?",1.0,0.1884498480243161,0.1588785046728972
EMP-054,"Mitarbeiter B bekommt von seinem Arbeitgeber ein E-Bike zur Verfügung gestellt. Manchmal nutzt er dieses Rad für private Ausfahrten. Mitarbeiter B hat dabei keine Bedenken bei der privaten Nutzung, da der Sachbezug des E-Bikes Null beträgt. Sind diese Fahrten steuerlich irrelevant?",1.0,0.1750841750841751,0.17454545454545456
EMP-055,Der Mitarbeiter E bekommt von seinem Arbeitgeber ein E-Bike zur Verfügung und kann den Akku des Rads kostenlos am Arbeitsplatz aufladen. Dieses kostenlose Aufladen stellt einen geldwerten Vorteil dar und ist daher als Sachbezug anzusetzen.,1.0,0.1818181818181818,0.19607843137254902
EMP-056,"Der Arbeitgeber S will seinen Mitarbeitern, um die Gesundheit zu fördern, eine Mitgliedschaft im lokalen Fitnessstudio bezahlen. Da Bewegung eines der angeführten Handlungsfelder der betrieblichen Gesundheitsförderung ist, liegt eine steuerfreie Maßnahme vor. Ist der Arbeitgeber S im Recht?",1.0,0.22291021671826627,0.2055335968379447
EMP-057,Arbeitnehmer A arbeitet laut Vereinbarung mit seinem Arbeitgeber an 120 Tagen im Jahr ausschließlich von zuhause. Sein Arbeitgeber zahlt ihm ein Homeoffice-Pauschale von 3 Euro pro Tag. Wie viel kann steuerfrei ausbezahlt werden?,1.0,0.1328125,0.15789473684210525
EMP-058,Firma A stellt seiner Mitarbeiterin ein elektrisch betriebenes Auto zur Verfügung. Die Mitarbeiterin lädt das Auto bei einer öffentlichen Ladestation und gibt ihrem Arbeitgeber den Beleg mit den Kosten in der Höhe von 25 €. Dieser erstattet ihr diese. Liegt ein steuerpflichtiger Sachbezug vor?,1.0,0.16487455197132617,0.1507537688442211
EMP-059,"Einzelunternehmer A kauft sich ein Elektroauto und nutzt es zu 60% betrieblich und 40% privat. Da E-Autos einen Sachbezugswert von Null haben, muss er keinen Privatanteil ausscheiden. Stimmt das?",1.0,0.182370820668693,0.11864406779661017
EMP-060,Nein. Das kostenlose Aufladen eines privatem E-Autos beim Arbeitgeber ist gemäß § 4c SachbezugsVO ausdrücklich mit einem Sachbezugswert von Null anzusetzen und daher steuerfrei.,1.0,0.24096385542168675,0.08108108108108109
EStG-23-001,"Ein begeisterter Briefmarkensammler verkauft über einen Zeitraum von drei Jahren regelmäßig Teile seiner Sammlung über eine Online-Plattform an verschiedene Käufer weltweit, um seinen Lebensunterhalt zu finanzieren. Liegt hier eine private Vermögensverwaltung oder bereits ein Gewerbebetrieb vor?",1.0,0.11392405063291139,0.15319148936170213
EStG-23-002,"Ein IT-Spezialist bietet Software-Lösungen an. Neben der rein beratenden Tätigkeit verkauft er auch standardisierte Hardware-Komponenten an seine Kunden, wobei der Handel mit der Hardware einen wesentlichen Teil seines Gesamtumsatzes ausmacht. Sind die Einkünfte aus dem Hardware-Verkauf als Einkünfte aus Gewerbebetrieb einzustufen?",1.0,0.2208955223880597,0.23255813953488375
EStG-23-003,"Ein Steuerpflichtiger betreibt seit fünf Jahren eine kleine Pferdezucht. Bisher wurden nur Verluste erzielt, und eine objektive Prognose zeigt, dass auch in Zukunft kein Gesamtwertüberschuss zu erwarten ist. Der Steuerpflichtige führt die Zucht jedoch aus persönlicher Leidenschaft fort. Handelt es sich hierbei um Einkünfte aus Gewerbebetrieb im Sinne des § 23 EStG?",1.0,0.14814814814814817,0.19672131147540986
EStG-23-004,Ein geschickter Handwerker repariert in seiner Freizeit regelmäßig defekte Elektrogeräte ausschließlich für seine engen Verwandten und verlangt dafür lediglich einen Unkostenbeitrag für die Ersatzteile sowie ein kleines Trinkgeld. Er schaltet keine Werbung und lehnt Anfragen von fremden Nachbarn strikt ab. Liegt hier ein Gewerbebetrieb im Sinne des § 23 EStG vor?,1.0,0.20795107033639143,0.20000000000000004
EStG-23-005,"Ein Grafiker arbeitet exklusiv für eine Werbeagentur. Er nutzt die Büroräumlichkeiten und die Hardware der Agentur, ist an feste Kernarbeitszeiten gebunden und muss die Weisungen des Art-Directors strikt befolgen. Er erhält ein fixes monatliches Honorar. Er möchte seine Einkünfte als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG deklarieren. Ist dies korrekt?",1.0,0.147239263803681,0.21660649819494582
EStG-23-006,"Ein Steuerpflichtiger erbt ein großes Grundstück, parzelliert dieses in acht Bauplätze, lässt diese auf eigene Kosten durch die Gemeinde erschließen (Strom, Wasser, Kanal) und verkauft alle acht Parzellen innerhalb von 12 Monaten einzeln an verschiedene Häuslbauer. Er erzielt dabei einen erheblichen Überschuss. Ist dieser Vorgang als private Vermögensverwaltung oder als Gewerbebetrieb gemäß § 23 EStG einzustufen?",1.0,0.15254237288135591,0.15942028985507248
EStG-23-007,"Ein Weinbauer betreibt einen Heurigen, in dem er überwiegend eigenen Wein ausschenkt. Um das Angebot abzurunden, kauft er jedoch in erheblichem Umfang (über 25 % des Umsatzes) Limonaden, Bier und Fleischwaren von fremden Erzeugern zu und verkauft diese an seine Gäste weiter. Sind die Einkünfte aus diesem Zukaufgeschäft als Einkünfte aus Land- und Forstwirtschaft oder als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG einzustufen?",1.0,0.23926380368098157,0.2671009771986971
EStG-23-008,"Eine Lifestyle-Influencerin postet täglich Beiträge auf Instagram und YouTube. Sie erhält von Unternehmen kostenlos Produkte (Testmuster) sowie Geldzahlungen für Product Placements. Sie verfolgt damit das Ziel, langfristig ihren Lebensunterhalt zu bestreiten, und tritt am Markt als Werbepartnerin auf. Sind diese Einnahmen als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG zu qualifizieren?",1.0,0.23391812865497075,0.1614906832298137
EStG-23-009,"Ein IT-Enthusiast betreibt in seinem Keller mehrere spezialisierte Hochleistungsrechner (Mining-Rigs), um die Kryptowährung Bitcoin zu schürfen. Er hat dafür einen eigenen Stromliefervertrag abgeschlossen, wartet die Geräte täglich und verkauft die geschürften Coins regelmäßig auf Börsen, um die laufenden Kosten zu decken und einen Überschuss zu erzielen. Ist diese Tätigkeit als Gewerbebetrieb nach § 23 EStG einzustufen?",1.0,0.19879518072289154,0.2758620689655172
EStG-23-010,"Ein Privatanleger führt an Arbeitstagen täglich bis zu 50 Transaktionen an der Börse durch (Daytrading). Er nutzt dafür professionelle Software, hat ein Büro gemietet und finanziert die Käufe teilweise durch Bankkredite, um Hebeleffekte zu nutzen. Er erzielt damit seinen gesamten Lebensunterhalt. Ist diese Tätigkeit als private Vermögensverwaltung oder als Gewerbebetrieb gemäß § 23 EStG einzustufen?",1.0,0.18487394957983191,0.1395348837209302
EStG-23-011,"Ein Hobbymaler stellt seine Werke gelegentlich in einer kleinen Galerie aus und verkauft sie dort. In den letzten zehn Jahren überstiegen die Kosten für Material, Miete und Werbung stets die Verkaufserlöse bei weitem. Eine Besserung der Einnahmesituation ist nicht absehbar, dennoch führt er die Tätigkeit unverändert fort. Sind diese Verluste steuerlich bei den Einkünften aus Gewerbebetrieb gemäß § 23 EStG berücksichtigungsfähig?",1.0,0.25559105431309903,0.2558139534883721
EStG-23-012,"Ein Versicherungsmakler vermittelt in seiner Freizeit regelmäßig Immobilien an Bekannte und erhält hierfür von den jeweiligen Immobilienbüros eine Tippgeber-Provision. Er schaltet keine Inserate, nutzt aber sein berufliches Netzwerk intensiv, um Käufer und Verkäufer zusammenzubringen. Im letzten Jahr erzielte er so fünf Provisionen. Sind diese Einkünfte als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG zu werten?",1.0,0.20058997050147492,0.22291021671826625
EStG-23-013,"Ein Uhrenliebhaber kauft über mehrere Jahre hinweg gezielt limitierte Luxusuhren auf dem Zweitmarkt auf, hält diese für einige Monate und verkauft sie bei Wertsteigerung mit Gewinn weiter. Er führt im Jahr etwa 15 solcher Transaktionen durch und reinvestiert die Erlöse systematisch in neue Modelle. Er nutzt dafür spezialisierte Online-Foren und Auktionshäuser. Liegt hier eine private Vermögensverwaltung oder ein Gewerbebetrieb gemäß § 23 EStG vor?",1.0,0.18550724637681157,0.1506849315068493
EStG-23-014,"Ein freier Journalist schreibt Artikel für verschiedene Zeitungen. Da er seine Reichweite erhöhen möchte, gründet er einen eigenen kleinen Fachverlag, kauft Texte von anderen Autoren ein, lässt diese drucken und vertreibt die fertigen Magazine über den Zeitschriftenhandel. Sind die Einkünfte aus dem Verlagsgeschäft (Verkauf der Magazine) als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG einzustufen?",1.0,0.21148036253776434,0.25101214574898784
EStG-23-015,"Ein Autoliebhaber kauft über einen Zeitraum von zwei Jahren systematisch fünf unrestaurierte Oldtimer auf, setzt diese in einer gemieteten Werkstatt unter Einsatz von Fachpersonal instand und verkauft die fahrbereiten Fahrzeuge anschließend mit beträchtlichem Gewinn über spezialisierte Online-Auktionen. Er beabsichtigt, diesen Zyklus fortzusetzen, um daraus seinen Lebensunterhalt zu bestreiten. Ist diese Tätigkeit als private Vermögensverwaltung oder als Gewerbebetrieb gemäß § 23 EStG einzustufen?",1.0,0.16314199395770393,0.1979522184300341
EStG-23-016,"Ein Autoliebhaber vermietet seine zwei privaten Oldtimer gelegentlich für Hochzeiten oder Filmaufnahmen. Die Einnahmen decken jedoch bei weitem nicht die hohen laufenden Kosten für Wartung, Versicherung und Garagenmiete. Da er die Fahrzeuge primär für sein eigenes Hobby besitzt und die Vermietung nur zur minimalen Kostensenkung nutzt, ist eine Gewinnerzielung objektiv nicht möglich. Liegt hier ein Gewerbebetrieb gemäß § 23 EStG vor?",1.0,0.2163934426229508,0.20720720720720723
EStG-23-017,"Ein Student kauft regelmäßig limitierte Sneaker-Modelle bei deren Erscheinen (Drops) zum Ladenpreis. Er lagert diese originalverpackt und verkauft sie einige Monate später mit einem Aufschlag von 200 % über spezialisierte Online-Marktplätze weiter. Pro Jahr führt er etwa 40 solcher Transaktionen durch, um sein Studium zu finanzieren. Er wirbt nicht aktiv, nutzt aber die Preisalgorithmen der Plattformen. Liegt hier ein Gewerbebetrieb gemäß § 23 EStG vor?",1.0,0.15789473684210528,0.17704918032786882
EStG-23-018,"Eine Modeexpertin kauft gezielt limitierte Designertaschen renommierter Luxusmarken auf, von denen bekannt ist, dass sie im Wert steigen. Sie bewahrt die Taschen unbenutzt in ihrem klimatisierten Lager auf und verkauft sie nach einer Haltefrist von 18 bis 24 Monaten mit erheblichem Aufschlag über spezialisierte Auktionshäuser weiter. Sie führt jährlich ca. 12 solcher Transaktionen durch und nutzt den Gewinn zur Finanzierung neuer Ankäufe. Liegt hier ein Gewerbebetrieb gemäß § 23 EStG vor?",1.0,0.1730769230769231,0.20279720279720279
EStG-23-019,"Ein IT-Berater kauft über mehrere Jahre hinweg gezielt originalverpackte und zertifizierte Videospiel-Klassiker aus den 1990er Jahren auf. Er beobachtet die Auktionspreise genau und verkauft regelmäßig jene Spiele weiter, die eine besonders hohe Wertsteigerung erfahren haben, um mit dem Erlös neue, noch seltenere Exemplare zu erwerben. Pro Jahr wickelt er ca. 20 solcher Verkäufe über spezialisierte Plattformen ab. Ist diese Tätigkeit als private Vermögensverwaltung oder als Gewerbebetrieb gemäß § 23 EStG einzustufen?",1.0,0.18012422360248445,0.1605351170568562
EStG-23-020,"Ein Sammler kauft systematisch originalverpackte Lego-Sets auf, von denen bekannt ist, dass sie bald vom Markt genommen werden (End of Life). Er lagert diese über mehrere Jahre in einem trockenen Keller und verkauft sie nach und nach mit einem Aufschlag von 150 % über Online-Marktplätze, um mit dem Erlös neue Investitionen zu tätigen. Er führt jährlich etwa 25 solcher Verkäufe durch. Ist diese Tätigkeit als private Vermögensverwaltung oder als Gewerbebetrieb gemäß § 23 EStG einzustufen?",1.0,0.20606060606060606,0.17123287671232876
EStG-23-021,Ein Kommanditist gibt seiner KG ein Darlehen und erhält dafür Zinsen. Handelt es sich dabei um Zinseinkünfte?,1.0,0.14285714285714288,0.13761467889908255
EStG-23-022,Ein OG-Gesellschafter vermietet sein Gebäude an die OG und gibt die Mieteinnahmen als Vermietungseinkünfte an. Ist das korrekt?,1.0,0.20253164556962025,0.16460905349794241
EStG-23-023,Ein OG-Gesellschafter erhält für seine Geschäftsführertätigkeit ein monatliches Gehalt von der OG. Kann er das über die Lohnsteuer abrechnen?,1.0,0.12101910828025476,0.20725388601036268
EStG-23-024,Jemand verkauft seinen Betrieb und geht in Pension. Muss er den Veräußerungsgewinn noch als gewerbliche Einkünfte versteuern?,1.0,0.19935691318327975,0.19469026548672566
EStG-23-025,"Jemand vermietet dauerhaft 8 Eigentumswohnungen, selbständig, nachhaltig und mit Gewinnabsicht. Ist er damit gewerblich tätig nach § 23?",1.0,0.1570996978851964,0.14685314685314685
EStG-23-026,Ein Kommanditist ist völlig passiv und mischt sich nie in die Geschäfte ein. Ist sein Gewinnanteil deshalb eine Kapitalanlage und kein Gewerbebetrieb?,1.0,0.1437125748502994,0.16406250000000003
EStG-23-027,Jemand verkauft einmalig alte Möbel auf einem Flohmarkt und macht dabei 200 € Gewinn. Liegt ein Gewerbebetrieb nach § 23 vor?,1.0,0.22137404580152673,0.17431192660550457
EStG-23-028,Ein Komplementär überlässt der KG seinen privaten Pkw gegen eine monatliche Vergütung. Handelt es sich dabei um sonstige Einnahmen?,1.0,0.17058823529411765,0.18897637795275593
EStG-23-029,"Eine Tätigkeit ist selbständig, nachhaltig, gewinnorientiert und am Markt angeboten. Ist die Tätigkeit dadurch automatisch ein Gewerbebetrieb nach § 23 Z 1?",1.0,0.24840764331210194,0.22009569377990432
EStG-23-030,"Ein stiller Gesellschafter erhält einen Gewinnanteil aus seiner Beteiligung an einem Gewerbebetrieb. Fällt das unter § 23, weil die Gesellschaft gewerblich tätig ist?",1.0,0.23616236162361623,0.18260869565217389
EStG-23-031,Ein Einzelunternehmer stellt seinen Betrieb ein ohne ihn zu verkaufen. Muss er einen allfälligen Aufgabegewinn versteuern?,1.0,0.1723076923076923,0.21186440677966104
EStG-23-032,An einer KG sind ein Komplementär und ein Kommanditist beteiligt. Müssen beide ihre Gewinnanteile nach § 23 versteuern?,1.0,0.15894039735099338,0.14778325123152708
EStG-23-033,"Ein Fotograf arbeitet selbständig, nachhaltig und mit Gewinnabsicht. Er meint, Fotografie sei ein freier Beruf und daher keine gewerbliche Tätigkeit. Liegt er richtig?",1.0,0.16867469879518074,0.20444444444444443
EStG-23-034,"Ein IT-Berater arbeitet selbständig, nachhaltig und mit Gewinnabsicht. Er meint, da er ausschließlich geistig tätig ist, liege selbständige Arbeit und kein Gewerbebetrieb vor. Stimmt das?",1.0,0.1581920903954802,0.1703703703703704
EStG-23-035,Bei einer GmbH & Co KG ist der einzige Komplementär eine GmbH. Ein Kommanditist erhält seinen Gewinnanteil. Fällt dieser unter § 23?,1.0,0.20689655172413793,0.14814814814814817
EStG-23-036,Jemand erbringt Leistungen ausschließlich innerhalb der Familie ohne jedes Auftreten nach außen. Fehlt damit die Beteiligung am allgemeinen wirtschaftlichen Verkehr?,1.0,0.11214953271028037,0.12820512820512822
EStG-23-037,"Ein Journalist schreibt selbständig Artikel für verschiedene Zeitungen. Er meint, da er schriftstellerisch tätig ist, liege jedenfalls kein Gewerbebetrieb vor. Hat er recht?",1.0,0.16816816816816818,0.16356877323420074
